rep_id,raman_shift_cm-1,intensity
S02,380.0000,30.441215
S02,381.0000,43.273606
S02,382.0000,46.726400
S02,383.0000,37.909893
S02,384.0000,40.448488
S02,385.0000,24.622630
S02,386.0000,37.510574
S02,387.0000,50.306049
S02,388.0000,47.958798
S02,389.0000,28.583677
S02,390.0000,46.551367
S02,391.0000,40.154541
S02,392.0000,34.677375
S02,393.0000,31.942853
S02,394.0000,33.083817
S02,395.0000,23.071801
S02,396.0000,33.468499
S02,397.0000,38.640021
S02,398.0000,33.518463
S02,399.0000,25.852325
S02,400.0000,35.570447
S02,401.0000,42.699516
S02,402.0000,28.871044
S02,403.0000,42.186918
S02,404.0000,27.550064
S02,405.0000,52.531935
S02,406.0000,43.806041
S02,407.0000,22.126282
S02,408.0000,28.929842
S02,409.0000,45.534851
S02,410.0000,31.380995
S02,411.0000,51.294635
S02,412.0000,26.410525
S02,413.0000,33.462967
S02,414.0000,68.540647
S02,415.0000,35.692301
S02,416.0000,58.784038
S02,417.0000,27.332329
S02,418.0000,30.842253
S02,419.0000,37.262277
S02,420.0000,42.972013
S02,421.0000,33.462291
S02,422.0000,43.392482
S02,423.0000,45.867632
S02,424.0000,45.514806
S02,425.0000,35.772757
S02,426.0000,52.577880
S02,427.0000,48.088839
S02,428.0000,38.116523
S02,429.0000,46.787986
S02,430.0000,49.415018
S02,431.0000,38.207436
S02,432.0000,29.150958
S02,433.0000,34.596888
S02,434.0000,45.989001
S02,435.0000,55.562029
S02,436.0000,36.998022
S02,437.0000,44.423252
S02,438.0000,53.938569
S02,439.0000,27.542781
S02,440.0000,36.116082
S02,441.0000,42.295134
S02,442.0000,44.729338
S02,443.0000,25.227457
S02,444.0000,55.249673
S02,445.0000,44.878691
S02,446.0000,36.908798
S02,447.0000,54.322711
S02,448.0000,38.388782
S02,449.0000,48.753633
S02,450.0000,76.111768
S02,451.0000,39.210079
S02,452.0000,46.191496
S02,453.0000,49.543568
S02,454.0000,20.984084
S02,455.0000,35.844499
S02,456.0000,31.093438
S02,457.0000,30.984532
S02,458.0000,59.578898
S02,459.0000,59.650736
S02,460.0000,37.574264
S02,461.0000,41.834214
S02,462.0000,49.504736
S02,463.0000,55.495216
S02,464.0000,53.323935
S02,465.0000,35.548970
S02,466.0000,34.830778
S02,467.0000,54.470614
S02,468.0000,38.191782
S02,469.0000,51.067208
S02,470.0000,33.350030
S02,471.0000,38.234617
S02,472.0000,55.914847
S02,473.0000,28.747598
S02,474.0000,25.586570
S02,475.0000,43.240458
S02,476.0000,55.870590
S02,477.0000,41.851257
S02,478.0000,25.499626
S02,479.0000,43.417649
S02,480.0000,40.442510
S02,481.0000,33.792939
S02,482.0000,55.171794
S02,483.0000,32.572354
S02,484.0000,33.220047
S02,485.0000,51.404507
S02,486.0000,39.011011
S02,487.0000,49.607711
S02,488.0000,45.172161
S02,489.0000,52.861069
S02,490.0000,43.222721
S02,491.0000,42.849258
S02,492.0000,42.587548
S02,493.0000,26.855777
S02,494.0000,47.288221
S02,495.0000,53.565507
S02,496.0000,30.084986
S02,497.0000,34.842371
S02,498.0000,36.530662
S02,499.0000,39.398782
S02,500.0000,55.403553
S02,501.0000,19.611077
S02,502.0000,45.057190
S02,503.0000,69.400486
S02,504.0000,42.714533
S02,505.0000,37.617393
S02,506.0000,42.677643
S02,507.0000,42.936565
S02,508.0000,37.160454
S02,509.0000,42.599523
S02,510.0000,39.995304
S02,511.0000,48.493428
S02,512.0000,65.475005
S02,513.0000,55.738036
S02,514.0000,57.801742
S02,515.0000,47.315027
S02,516.0000,44.561306
S02,517.0000,48.379760
S02,518.0000,24.803845
S02,519.0000,33.923054
S02,520.0000,34.182845
S02,521.0000,49.514780
S02,522.0000,40.813036
S02,523.0000,45.829659
S02,524.0000,50.012783
S02,525.0000,31.972288
S02,526.0000,43.935541
S02,527.0000,38.164235
S02,528.0000,47.571721
S02,529.0000,45.937430
S02,530.0000,42.945904
S02,531.0000,38.354851
S02,532.0000,50.900609
S02,533.0000,52.404524
S02,534.0000,26.849766
S02,535.0000,51.076041
S02,536.0000,44.606791
S02,537.0000,50.761889
S02,538.0000,55.066913
S02,539.0000,27.849030
S02,540.0000,32.231097
S02,541.0000,32.520483
S02,542.0000,33.313382
S02,543.0000,39.662730
S02,544.0000,43.582796
S02,545.0000,45.541184
S02,546.0000,37.802490
S02,547.0000,44.844544
S02,548.0000,56.343529
S02,549.0000,36.246296
S02,550.0000,52.633087
S02,551.0000,29.025150
S02,552.0000,48.111622
S02,553.0000,46.258900
S02,554.0000,48.039616
S02,555.0000,14.358998
S02,556.0000,30.204543
S02,557.0000,28.927593
S02,558.0000,38.164418
S02,559.0000,47.513918
S02,560.0000,64.273916
S02,561.0000,48.673970
S02,562.0000,42.819344
S02,563.0000,50.175088
S02,564.0000,50.821019
S02,565.0000,47.641849
S02,566.0000,26.033430
S02,567.0000,49.703040
S02,568.0000,44.627405
S02,569.0000,33.529079
S02,570.0000,51.956815
S02,571.0000,80.527673
S02,572.0000,38.230766
S02,573.0000,58.472928
S02,574.0000,38.764053
S02,575.0000,50.775520
S02,576.0000,50.167601
S02,577.0000,34.505025
S02,578.0000,43.486259
S02,579.0000,48.728807
S02,580.0000,56.972140
S02,581.0000,51.548342
S02,582.0000,59.454315
S02,583.0000,60.493453
S02,584.0000,59.740208
S02,585.0000,45.685452
S02,586.0000,59.648214
S02,587.0000,48.949455
S02,588.0000,49.086957
S02,589.0000,44.175509
S02,590.0000,61.118824
S02,591.0000,51.681434
S02,592.0000,52.489385
S02,593.0000,61.143752
S02,594.0000,84.438588
S02,595.0000,68.975508
S02,596.0000,65.276016
S02,597.0000,69.155237
S02,598.0000,64.688466
S02,599.0000,67.829780
S02,600.0000,88.984920
S02,601.0000,79.467440
S02,602.0000,79.006892
S02,603.0000,87.803820
S02,604.0000,94.959691
S02,605.0000,104.556531
S02,606.0000,104.179946
S02,607.0000,94.575125
S02,608.0000,111.397154
S02,609.0000,127.287875
S02,610.0000,153.864815
S02,611.0000,140.451283
S02,612.0000,205.840334
S02,613.0000,208.985641
S02,614.0000,241.857189
S02,615.0000,286.424789
S02,616.0000,327.181249
S02,617.0000,366.467340
S02,618.0000,422.221948
S02,619.0000,427.287480
S02,620.0000,439.257004
S02,621.0000,449.220723
S02,622.0000,405.317188
S02,623.0000,371.035038
S02,624.0000,325.404549
S02,625.0000,305.772584
S02,626.0000,237.285290
S02,627.0000,225.500309
S02,628.0000,201.983787
S02,629.0000,173.548706
S02,630.0000,134.507684
S02,631.0000,131.317085
S02,632.0000,113.465696
S02,633.0000,124.439880
S02,634.0000,97.038692
S02,635.0000,83.304273
S02,636.0000,95.487395
S02,637.0000,99.430017
S02,638.0000,76.250451
S02,639.0000,77.826458
S02,640.0000,71.003196
S02,641.0000,65.174539
S02,642.0000,60.467733
S02,643.0000,65.812991
S02,644.0000,70.109011
S02,645.0000,81.194568
S02,646.0000,69.280491
S02,647.0000,62.106065
S02,648.0000,74.843530
S02,649.0000,66.983408
S02,650.0000,31.424875
S02,651.0000,49.425742
S02,652.0000,56.887309
S02,653.0000,49.542495
S02,654.0000,58.107063
S02,655.0000,54.040073
S02,656.0000,52.177355
S02,657.0000,45.608565
S02,658.0000,46.507013
S02,659.0000,67.325738
S02,660.0000,57.985241
S02,661.0000,54.692195
S02,662.0000,57.411753
S02,663.0000,64.764417
S02,664.0000,46.618455
S02,665.0000,49.274147
S02,666.0000,56.398897
S02,667.0000,57.783189
S02,668.0000,58.289323
S02,669.0000,53.162742
S02,670.0000,48.950929
S02,671.0000,51.382280
S02,672.0000,42.998343
S02,673.0000,31.819218
S02,674.0000,54.622501
S02,675.0000,47.229317
S02,676.0000,47.794003
S02,677.0000,52.550164
S02,678.0000,34.348671
S02,679.0000,30.020857
S02,680.0000,35.792278
S02,681.0000,53.348225
S02,682.0000,52.528144
S02,683.0000,41.271177
S02,684.0000,45.809168
S02,685.0000,61.287228
S02,686.0000,24.752699
S02,687.0000,40.166320
S02,688.0000,47.980139
S02,689.0000,49.835661
S02,690.0000,28.647015
S02,691.0000,61.143070
S02,692.0000,44.437877
S02,693.0000,57.934765
S02,694.0000,44.499409
S02,695.0000,33.400071
S02,696.0000,30.988594
S02,697.0000,52.481174
S02,698.0000,39.444138
S02,699.0000,36.077280
S02,700.0000,42.821351
S02,701.0000,39.150569
S02,702.0000,41.176921
S02,703.0000,41.397609
S02,704.0000,41.316600
S02,705.0000,38.352448
S02,706.0000,28.556024
S02,707.0000,47.641846
S02,708.0000,41.498427
S02,709.0000,34.239548
S02,710.0000,53.796258
S02,711.0000,35.657440
S02,712.0000,47.211393
S02,713.0000,37.086168
S02,714.0000,57.727114
S02,715.0000,54.753002
S02,716.0000,45.663386
S02,717.0000,62.764547
S02,718.0000,57.046777
S02,719.0000,26.395821
S02,720.0000,35.411893
S02,721.0000,41.568193
S02,722.0000,54.539925
S02,723.0000,51.385446
S02,724.0000,43.834111
S02,725.0000,35.315870
S02,726.0000,40.396933
S02,727.0000,43.692155
S02,728.0000,44.221651
S02,729.0000,39.772293
S02,730.0000,58.965689
S02,731.0000,45.716970
S02,732.0000,34.144598
S02,733.0000,50.790312
S02,734.0000,45.770629
S02,735.0000,22.930830
S02,736.0000,42.034421
S02,737.0000,35.708856
S02,738.0000,41.182577
S02,739.0000,34.727459
S02,740.0000,32.862877
S02,741.0000,43.115378
S02,742.0000,46.182146
S02,743.0000,40.291886
S02,744.0000,67.568173
S02,745.0000,41.421893
S02,746.0000,36.827988
S02,747.0000,45.120630
S02,748.0000,33.728771
S02,749.0000,38.413374
S02,750.0000,40.590076
S02,751.0000,55.738019
S02,752.0000,44.660504
S02,753.0000,35.951842
S02,754.0000,25.764964
S02,755.0000,58.349365
S02,756.0000,53.528682
S02,757.0000,50.865854
S02,758.0000,38.811479
S02,759.0000,62.258881
S02,760.0000,44.926595
S02,761.0000,38.345348
S02,762.0000,43.410559
S02,763.0000,44.155843
S02,764.0000,78.503468
S02,765.0000,41.409893
S02,766.0000,51.993283
S02,767.0000,32.591127
S02,768.0000,54.550390
S02,769.0000,34.958252
S02,770.0000,35.041616
S02,771.0000,49.816641
S02,772.0000,36.948712
S02,773.0000,44.612551
S02,774.0000,31.109318
S02,775.0000,17.229595
S02,776.0000,20.746837
S02,777.0000,43.731038
S02,778.0000,48.018498
S02,779.0000,37.563279
S02,780.0000,50.122852
S02,781.0000,48.645171
S02,782.0000,28.797454
S02,783.0000,41.782202
S02,784.0000,41.699196
S02,785.0000,32.849947
S02,786.0000,66.140786
S02,787.0000,32.128964
S02,788.0000,43.330394
S02,789.0000,60.824249
S02,790.0000,43.870690
S02,791.0000,38.113788
S02,792.0000,30.528324
S02,793.0000,54.449666
S02,794.0000,54.745449
S02,795.0000,40.199636
S02,796.0000,39.996086
S02,797.0000,52.492463
S02,798.0000,37.626341
S02,799.0000,45.601384
S02,800.0000,41.683580
S02,801.0000,37.133628
S02,802.0000,33.504993
S02,803.0000,50.461981
S02,804.0000,32.539281
S02,805.0000,28.205634
S02,806.0000,40.005583
S02,807.0000,60.787057
S02,808.0000,45.122050
S02,809.0000,37.616487
S02,810.0000,46.953485
S02,811.0000,56.848089
S02,812.0000,30.054632
S02,813.0000,44.756926
S02,814.0000,59.484289
S02,815.0000,21.979439
S02,816.0000,41.385004
S02,817.0000,35.864992
S02,818.0000,49.195422
S02,819.0000,48.862318
S02,820.0000,33.694661
S02,821.0000,55.018031
S02,822.0000,41.128376
S02,823.0000,38.935890
S02,824.0000,38.381940
S02,825.0000,42.454309
S02,826.0000,32.544122
S02,827.0000,39.124955
S02,828.0000,42.089461
S02,829.0000,41.137251
S02,830.0000,56.215314
S02,831.0000,61.739257
S02,832.0000,46.375231
S02,833.0000,34.201366
S02,834.0000,26.428235
S02,835.0000,44.897996
S02,836.0000,50.000895
S02,837.0000,44.753241
S02,838.0000,50.344114
S02,839.0000,39.307233
S02,840.0000,28.807500
S02,841.0000,36.082054
S02,842.0000,48.527021
S02,843.0000,32.413541
S02,844.0000,42.413280
S02,845.0000,52.497566
S02,846.0000,44.148151
S02,847.0000,41.719644
S02,848.0000,25.996622
S02,849.0000,38.996396
S02,850.0000,54.996624
S02,851.0000,47.737077
S02,852.0000,61.816279
S02,853.0000,25.419210
S02,854.0000,51.251954
S02,855.0000,52.067510
S02,856.0000,52.117802
S02,857.0000,37.900527
S02,858.0000,38.746358
S02,859.0000,31.752120
S02,860.0000,59.920359
S02,861.0000,55.870321
S02,862.0000,40.583558
S02,863.0000,47.832887
S02,864.0000,41.530577
S02,865.0000,47.120901
S02,866.0000,35.928479
S02,867.0000,36.850531
S02,868.0000,34.972904
S02,869.0000,47.481011
S02,870.0000,37.841401
S02,871.0000,42.301815
S02,872.0000,37.988644
S02,873.0000,29.318732
S02,874.0000,52.816066
S02,875.0000,56.764750
S02,876.0000,46.342535
S02,877.0000,26.845435
S02,878.0000,40.072943
S02,879.0000,62.361264
S02,880.0000,50.439163
S02,881.0000,40.132592
S02,882.0000,63.000419
S02,883.0000,24.944736
S02,884.0000,37.177413
S02,885.0000,43.954515
S02,886.0000,45.194845
S02,887.0000,39.985137
S02,888.0000,29.103819
S02,889.0000,53.724557
S02,890.0000,49.337440
S02,891.0000,45.184981
S02,892.0000,39.546094
S02,893.0000,35.455615
S02,894.0000,42.621477
S02,895.0000,46.601173
S02,896.0000,31.871035
S02,897.0000,62.156843
S02,898.0000,46.496402
S02,899.0000,46.625889
S02,900.0000,39.121052
S02,901.0000,62.738514
S02,902.0000,31.651939
S02,903.0000,37.358541
S02,904.0000,53.098404
S02,905.0000,36.186585
S02,906.0000,37.822835
S02,907.0000,42.475005
S02,908.0000,50.085663
S02,909.0000,40.983685
S02,910.0000,29.932911
S02,911.0000,54.738662
S02,912.0000,56.661440
S02,913.0000,47.313883
S02,914.0000,55.820671
S02,915.0000,37.687819
S02,916.0000,59.465519
S02,917.0000,42.457592
S02,918.0000,57.840424
S02,919.0000,45.053079
S02,920.0000,59.894883
S02,921.0000,47.730879
S02,922.0000,44.099831
S02,923.0000,52.971747
S02,924.0000,46.808529
S02,925.0000,33.080711
S02,926.0000,61.867543
S02,927.0000,53.977628
S02,928.0000,53.359621
S02,929.0000,42.386640
S02,930.0000,56.449172
S02,931.0000,63.202803
S02,932.0000,47.714655
S02,933.0000,51.881926
S02,934.0000,57.399344
S02,935.0000,40.846397
S02,936.0000,57.212445
S02,937.0000,54.634144
S02,938.0000,60.447772
S02,939.0000,38.595229
S02,940.0000,46.829819
S02,941.0000,57.062596
S02,942.0000,58.933405
S02,943.0000,64.981136
S02,944.0000,49.851845
S02,945.0000,46.372880
S02,946.0000,47.256845
S02,947.0000,57.996668
S02,948.0000,57.013736
S02,949.0000,63.910352
S02,950.0000,51.056418
S02,951.0000,78.428223
S02,952.0000,59.016743
S02,953.0000,76.307296
S02,954.0000,50.534205
S02,955.0000,53.851213
S02,956.0000,39.283919
S02,957.0000,74.397400
S02,958.0000,49.963429
S02,959.0000,70.094910
S02,960.0000,70.156606
S02,961.0000,62.723195
S02,962.0000,74.541313
S02,963.0000,64.044365
S02,964.0000,68.862336
S02,965.0000,84.671788
S02,966.0000,86.626713
S02,967.0000,62.054439
S02,968.0000,84.098911
S02,969.0000,72.423249
S02,970.0000,71.281943
S02,971.0000,82.140143
S02,972.0000,60.305252
S02,973.0000,98.018123
S02,974.0000,100.468269
S02,975.0000,117.337638
S02,976.0000,105.644487
S02,977.0000,101.828171
S02,978.0000,109.192146
S02,979.0000,116.206365
S02,980.0000,118.142233
S02,981.0000,134.575166
S02,982.0000,143.933338
S02,983.0000,141.697017
S02,984.0000,150.257050
S02,985.0000,181.820395
S02,986.0000,184.364106
S02,987.0000,202.469118
S02,988.0000,221.228780
S02,989.0000,241.161494
S02,990.0000,277.876469
S02,991.0000,317.576456
S02,992.0000,359.985535
S02,993.0000,409.350082
S02,994.0000,470.149282
S02,995.0000,552.146644
S02,996.0000,631.292904
S02,997.0000,722.833318
S02,998.0000,815.924582
S02,999.0000,929.443144
S02,1000.0000,1013.015125
S02,1001.0000,1022.625217
S02,1002.0000,1022.128905
S02,1003.0000,940.451485
S02,1004.0000,840.440587
S02,1005.0000,760.018422
S02,1006.0000,624.463895
S02,1007.0000,576.371714
S02,1008.0000,486.330704
S02,1009.0000,424.552785
S02,1010.0000,376.448812
S02,1011.0000,334.751507
S02,1012.0000,295.433662
S02,1013.0000,272.668294
S02,1014.0000,270.964786
S02,1015.0000,244.316408
S02,1016.0000,226.839653
S02,1017.0000,239.389074
S02,1018.0000,236.644015
S02,1019.0000,234.441551
S02,1020.0000,258.897740
S02,1021.0000,257.297203
S02,1022.0000,282.793033
S02,1023.0000,315.660334
S02,1024.0000,304.590445
S02,1025.0000,350.472614
S02,1026.0000,408.774585
S02,1027.0000,465.394151
S02,1028.0000,514.837903
S02,1029.0000,564.219641
S02,1030.0000,602.317180
S02,1031.0000,604.446812
S02,1032.0000,603.255838
S02,1033.0000,558.108052
S02,1034.0000,489.891448
S02,1035.0000,439.785171
S02,1036.0000,386.565243
S02,1037.0000,319.053445
S02,1038.0000,292.248333
S02,1039.0000,269.075218
S02,1040.0000,222.338286
S02,1041.0000,188.621031
S02,1042.0000,183.653434
S02,1043.0000,173.488163
S02,1044.0000,146.748418
S02,1045.0000,146.387111
S02,1046.0000,137.590718
S02,1047.0000,121.970505
S02,1048.0000,124.238188
S02,1049.0000,106.430252
S02,1050.0000,90.281307
S02,1051.0000,80.790266
S02,1052.0000,94.183530
S02,1053.0000,84.336347
S02,1054.0000,99.978797
S02,1055.0000,78.359164
S02,1056.0000,92.586814
S02,1057.0000,71.448033
S02,1058.0000,85.309595
S02,1059.0000,82.082162
S02,1060.0000,78.292428
S02,1061.0000,69.446133
S02,1062.0000,69.753287
S02,1063.0000,78.752696
S02,1064.0000,53.391838
S02,1065.0000,62.437999
S02,1066.0000,96.487677
S02,1067.0000,56.500858
S02,1068.0000,72.891892
S02,1069.0000,58.794850
S02,1070.0000,52.131770
S02,1071.0000,71.436159
S02,1072.0000,69.119524
S02,1073.0000,59.034074
S02,1074.0000,41.640967
S02,1075.0000,56.738581
S02,1076.0000,50.740256
S02,1077.0000,51.382443
S02,1078.0000,54.092865
S02,1079.0000,58.587463
S02,1080.0000,52.018386
S02,1081.0000,48.224007
S02,1082.0000,56.887168
S02,1083.0000,62.562903
S02,1084.0000,57.100046
S02,1085.0000,43.263123
S02,1086.0000,48.812563
S02,1087.0000,39.177463
S02,1088.0000,61.009826
S02,1089.0000,44.423747
S02,1090.0000,57.993614
S02,1091.0000,54.765121
S02,1092.0000,55.059568
S02,1093.0000,51.763305
S02,1094.0000,43.780733
S02,1095.0000,64.065697
S02,1096.0000,48.554976
S02,1097.0000,47.964697
S02,1098.0000,68.098447
S02,1099.0000,54.328216
S02,1100.0000,41.618756
S02,1101.0000,51.006437
S02,1102.0000,42.797529
S02,1103.0000,47.063134
S02,1104.0000,60.683077
S02,1105.0000,43.385494
S02,1106.0000,49.917858
S02,1107.0000,64.895577
S02,1108.0000,54.088652
S02,1109.0000,47.696966
S02,1110.0000,66.679364
S02,1111.0000,50.183321
S02,1112.0000,39.242774
S02,1113.0000,52.238781
S02,1114.0000,42.972318
S02,1115.0000,54.320515
S02,1116.0000,71.014293
S02,1117.0000,55.533692
S02,1118.0000,43.780125
S02,1119.0000,48.775272
S02,1120.0000,42.983483
S02,1121.0000,47.787715
S02,1122.0000,52.206044
S02,1123.0000,74.943010
S02,1124.0000,47.121661
S02,1125.0000,71.680270
S02,1126.0000,53.632102
S02,1127.0000,55.809118
S02,1128.0000,51.475214
S02,1129.0000,71.624498
S02,1130.0000,44.131315
S02,1131.0000,48.930633
S02,1132.0000,51.465401
S02,1133.0000,57.582235
S02,1134.0000,59.666011
S02,1135.0000,58.096538
S02,1136.0000,75.708957
S02,1137.0000,52.500452
S02,1138.0000,70.745722
S02,1139.0000,73.491353
S02,1140.0000,96.313176
S02,1141.0000,67.985731
S02,1142.0000,75.440344
S02,1143.0000,88.511013
S02,1144.0000,109.656642
S02,1145.0000,98.658335
S02,1146.0000,122.475563
S02,1147.0000,122.281397
S02,1148.0000,142.281017
S02,1149.0000,144.532036
S02,1150.0000,162.015382
S02,1151.0000,175.451548
S02,1152.0000,196.943375
S02,1153.0000,229.770840
S02,1154.0000,262.330756
S02,1155.0000,264.990434
S02,1156.0000,231.113385
S02,1157.0000,224.565078
S02,1158.0000,221.408271
S02,1159.0000,195.617216
S02,1160.0000,150.248619
S02,1161.0000,150.047346
S02,1162.0000,121.449498
S02,1163.0000,138.182430
S02,1164.0000,103.614183
S02,1165.0000,117.572171
S02,1166.0000,90.579700
S02,1167.0000,80.806055
S02,1168.0000,73.216772
S02,1169.0000,81.425767
S02,1170.0000,72.515818
S02,1171.0000,53.588703
S02,1172.0000,56.403511
S02,1173.0000,70.596094
S02,1174.0000,67.376343
S02,1175.0000,56.213019
S02,1176.0000,54.205095
S02,1177.0000,61.577118
S02,1178.0000,56.224324
S02,1179.0000,42.025467
S02,1180.0000,60.249673
S02,1181.0000,43.303582
S02,1182.0000,43.557749
S02,1183.0000,67.893028
S02,1184.0000,63.621948
S02,1185.0000,51.621861
S02,1186.0000,65.856579
S02,1187.0000,54.778893
S02,1188.0000,56.903657
S02,1189.0000,62.879850
S02,1190.0000,33.802816
S02,1191.0000,40.193910
S02,1192.0000,46.276505
S02,1193.0000,38.438248
S02,1194.0000,40.801981
S02,1195.0000,52.465123
S02,1196.0000,42.370918
S02,1197.0000,39.653047
S02,1198.0000,40.422204
S02,1199.0000,25.661702
S02,1200.0000,52.175550
S02,1201.0000,46.494079
S02,1202.0000,47.410280
S02,1203.0000,53.422418
S02,1204.0000,55.877522
S02,1205.0000,31.643750
S02,1206.0000,58.448066
S02,1207.0000,27.260440
S02,1208.0000,59.652153
S02,1209.0000,76.651952
S02,1210.0000,38.364313
S02,1211.0000,47.830382
S02,1212.0000,65.660438
S02,1213.0000,39.787350
S02,1214.0000,45.360900
S02,1215.0000,30.289980
S02,1216.0000,46.017306
S02,1217.0000,36.876306
S02,1218.0000,56.399563
S02,1219.0000,30.531949
S02,1220.0000,41.693722
S02,1221.0000,43.881014
S02,1222.0000,22.309784
S02,1223.0000,60.404575
S02,1224.0000,65.104230
S02,1225.0000,19.381504
S02,1226.0000,30.635014
S02,1227.0000,40.946342
S02,1228.0000,28.402961
S02,1229.0000,37.289343
S02,1230.0000,45.490956
S02,1231.0000,26.321243
S02,1232.0000,42.465725
S02,1233.0000,23.791134
S02,1234.0000,52.339098
S02,1235.0000,41.903948
S02,1236.0000,39.580810
S02,1237.0000,35.428975
S02,1238.0000,42.334481
S02,1239.0000,46.127132
S02,1240.0000,30.878796
S02,1241.0000,45.505424
S02,1242.0000,42.279391
S02,1243.0000,22.177098
S02,1244.0000,39.595079
S02,1245.0000,48.861513
S02,1246.0000,47.842948
S02,1247.0000,41.319550
S02,1248.0000,32.607649
S02,1249.0000,47.261202
S02,1250.0000,48.211042
S02,1251.0000,38.796755
S02,1252.0000,29.443653
S02,1253.0000,47.637125
S02,1254.0000,49.714597
S02,1255.0000,59.340476
S02,1256.0000,28.880117
S02,1257.0000,21.259481
S02,1258.0000,51.144046
S02,1259.0000,39.310697
S02,1260.0000,37.636839
S02,1261.0000,44.864759
S02,1262.0000,53.810542
S02,1263.0000,46.108742
S02,1264.0000,45.487234
S02,1265.0000,39.031902
S02,1266.0000,33.421482
S02,1267.0000,39.288512
S02,1268.0000,31.994769
S02,1269.0000,41.088704
S02,1270.0000,61.940727
S02,1271.0000,39.628745
S02,1272.0000,39.295768
S02,1273.0000,45.958272
S02,1274.0000,30.877027
S02,1275.0000,53.129424
S02,1276.0000,41.581518
S02,1277.0000,47.359775
S02,1278.0000,22.120339
S02,1279.0000,38.574866
S02,1280.0000,37.353515
S02,1281.0000,50.882847
S02,1282.0000,35.629351
S02,1283.0000,53.877755
S02,1284.0000,53.918198
S02,1285.0000,38.554488
S02,1286.0000,48.081273
S02,1287.0000,54.135100
S02,1288.0000,48.576035
S02,1289.0000,27.190915
S02,1290.0000,47.510258
S02,1291.0000,59.556965
S02,1292.0000,34.858826
S02,1293.0000,39.545921
S02,1294.0000,44.087461
S02,1295.0000,50.094130
S02,1296.0000,38.118916
S02,1297.0000,39.878262
S02,1298.0000,38.803424
S02,1299.0000,31.698799
S02,1300.0000,60.526183
S02,1301.0000,46.786864
S02,1302.0000,39.455506
S02,1303.0000,53.862342
S02,1304.0000,38.993868
S02,1305.0000,42.448757
S02,1306.0000,42.275389
S02,1307.0000,64.452686
S02,1308.0000,45.584056
S02,1309.0000,30.978543
S02,1310.0000,34.935849
S02,1311.0000,31.694538
S02,1312.0000,41.039720
S02,1313.0000,44.684040
S02,1314.0000,47.015587
S02,1315.0000,70.951648
S02,1316.0000,47.413425
S02,1317.0000,59.889839
S02,1318.0000,38.774894
S02,1319.0000,38.706924
S02,1320.0000,52.521738
S02,1321.0000,35.692815
S02,1322.0000,48.578697
S02,1323.0000,41.694184
S02,1324.0000,44.051674
S02,1325.0000,29.081910
S02,1326.0000,37.679775
S02,1327.0000,48.093960
S02,1328.0000,31.629940
S02,1329.0000,56.154207
S02,1330.0000,50.153478
S02,1331.0000,34.944678
S02,1332.0000,40.489067
S02,1333.0000,36.726353
S02,1334.0000,43.950783
S02,1335.0000,51.225583
S02,1336.0000,44.060897
S02,1337.0000,34.195766
S02,1338.0000,51.001166
S02,1339.0000,31.986767
S02,1340.0000,27.245093
S02,1341.0000,32.372722
S02,1342.0000,22.954860
S02,1343.0000,45.957821
S02,1344.0000,58.140620
S02,1345.0000,33.445234
S02,1346.0000,35.299695
S02,1347.0000,32.695663
S02,1348.0000,50.830259
S02,1349.0000,47.656152
S02,1350.0000,37.741930
S02,1351.0000,38.691402
S02,1352.0000,51.780680
S02,1353.0000,42.293505
S02,1354.0000,28.435540
S02,1355.0000,37.466148
S02,1356.0000,49.097790
S02,1357.0000,44.196791
S02,1358.0000,47.800629
S02,1359.0000,52.878291
S02,1360.0000,34.062091
S02,1361.0000,47.211415
S02,1362.0000,28.811022
S02,1363.0000,39.381573
S02,1364.0000,37.548919
S02,1365.0000,41.239156
S02,1366.0000,46.338046
S02,1367.0000,52.364948
S02,1368.0000,38.038936
S02,1369.0000,30.558282
S02,1370.0000,44.856433
S02,1371.0000,42.711178
S02,1372.0000,43.184912
S02,1373.0000,45.112488
S02,1374.0000,31.766801
S02,1375.0000,25.727242
S02,1376.0000,46.300258
S02,1377.0000,46.903749
S02,1378.0000,62.868307
S02,1379.0000,31.561956
S02,1380.0000,44.715917
S02,1381.0000,48.210935
S02,1382.0000,64.010201
S02,1383.0000,51.664086
S02,1384.0000,41.413020
S02,1385.0000,24.307670
S02,1386.0000,57.271119
S02,1387.0000,30.368430
S02,1388.0000,61.373139
S02,1389.0000,47.683521
S02,1390.0000,47.829659
S02,1391.0000,48.344546
S02,1392.0000,42.427880
S02,1393.0000,21.540163
S02,1394.0000,42.028101
S02,1395.0000,52.451621
S02,1396.0000,51.254653
S02,1397.0000,54.491028
S02,1398.0000,44.218195
S02,1399.0000,56.424187
S02,1400.0000,55.703612
S02,1401.0000,36.734548
S02,1402.0000,56.258048
S02,1403.0000,57.093732
S02,1404.0000,54.270020
S02,1405.0000,16.533668
S02,1406.0000,40.949098
S02,1407.0000,65.597467
S02,1408.0000,25.265787
S02,1409.0000,30.058044
S02,1410.0000,49.853314
S02,1411.0000,40.837538
S02,1412.0000,60.983989
S02,1413.0000,54.805290
S02,1414.0000,46.736102
S02,1415.0000,61.232711
S02,1416.0000,35.474979
S02,1417.0000,58.983316
S02,1418.0000,54.448052
S02,1419.0000,68.444136
S02,1420.0000,61.084480
S02,1421.0000,57.103399
