x,y,raman_shift_cm-1,intensity
0.0,0.2,293.1574,372.1312
0.0,0.2,295.0147,-171.9591
0.0,0.2,296.8719,391.3182
0.0,0.2,298.7292,429.5149
0.0,0.2,300.5865,937.3823
0.0,0.2,302.4438,1159.2267
0.0,0.2,304.3011,83.1237
0.0,0.2,306.1584,30.3902
0.0,0.2,308.0156,730.3395
0.0,0.2,309.8729,238.8957
0.0,0.2,311.7302,869.0161
0.0,0.2,313.5875,497.0952
0.0,0.2,315.4448,283.887
0.0,0.2,317.3021,-943.7653
0.0,0.2,319.1593,774.6684
0.0,0.2,321.0166,265.3039
0.0,0.2,322.8739,404.7567
0.0,0.2,324.7312,804.9842
0.0,0.2,326.5885,456.2133
0.0,0.2,328.4457,144.2432
0.0,0.2,330.303,129.7788
0.0,0.2,332.1603,604.6931
0.0,0.2,334.0176,103.2529
0.0,0.2,335.8749,15.1561
0.0,0.2,337.7322,20.0399
0.0,0.2,339.5894,858.6414
0.0,0.2,341.4467,-255.9635
0.0,0.2,343.304,100.788
0.0,0.2,345.1613,-53.8701
0.0,0.2,347.0186,443.3138
0.0,0.2,348.8759,134.773
0.0,0.2,350.7331,-8.7633
0.0,0.2,352.5904,-90.9366
0.0,0.2,354.4477,-11.6927
0.0,0.2,356.305,192.627
0.0,0.2,358.1623,465.1999
0.0,0.2,360.0196,849.7772
0.0,0.2,361.8768,612.5913
0.0,0.2,363.7341,441.9724
0.0,0.2,365.5914,163.3183
0.0,0.2,367.4487,243.4212
0.0,0.2,369.306,674.0774
0.0,0.2,371.1632,416.368
0.0,0.2,373.0205,580.7134
0.0,0.2,374.8778,1056.6574
0.0,0.2,376.7351,628.833
0.0,0.2,378.5924,436.9373
0.0,0.2,380.4497,299.6929
0.0,0.2,382.3069,676.5739
0.0,0.2,384.1642,497.3412
0.0,0.2,386.0215,490.4543
0.0,0.2,387.8788,177.6166
0.0,0.2,389.7361,317.9876
0.0,0.2,391.5934,-3.2727
0.0,0.2,393.4506,430.0854
0.0,0.2,395.3079,279.5022
0.0,0.2,397.1652,-115.5663
0.0,0.2,399.0225,668.4629
0.0,0.2,400.8798,993.0416
0.0,0.2,402.737,943.3668
0.0,0.2,404.5943,1139.517
0.0,0.2,406.4516,418.1567
0.0,0.2,408.3089,92.5852
0.0,0.2,410.1662,319.3037
0.0,0.2,412.0235,-612.3316
0.0,0.2,413.8807,1067.6899
0.0,0.2,415.738,455.5714
0.0,0.2,417.5953,-319.87
0.0,0.2,419.4526,292.7797
0.0,0.2,421.3099,-315.5737
0.0,0.2,423.1672,245.2736
0.0,0.2,425.0244,815.6781
0.0,0.2,426.8817,291.222
0.0,0.2,428.739,960.6234
0.0,0.2,430.5963,1016.3169
0.0,0.2,432.4536,-276.5238
0.0,0.2,434.3109,646.1965
0.0,0.2,436.1681,309.2379
0.0,0.2,438.0254,13.0779
0.0,0.2,439.8827,-262.9841
0.0,0.2,441.74,418.707
0.0,0.2,443.5973,269.1344
0.0,0.2,445.4545,547.7429
0.0,0.2,447.3118,553.0274
0.0,0.2,449.1691,910.1787
0.0,0.2,451.0264,778.6698
0.0,0.2,452.8837,333.4869
0.0,0.2,454.741,653.1241
0.0,0.2,456.5982,169.1339
0.0,0.2,458.4555,432.6466
0.0,0.2,460.3128,54.1844
0.0,0.2,462.1701,78.7931
0.0,0.2,464.0274,313.4456
0.0,0.2,465.8847,260.0501
0.0,0.2,467.7419,726.676
0.0,0.2,469.5992,5.9935
0.0,0.2,471.4565,465.5704
0.0,0.2,473.3138,56.4238
0.0,0.2,475.1711,-196.0766
0.0,0.2,477.0283,116.4136
0.0,0.2,478.8856,534.5759
0.0,0.2,480.7429,85.2535
0.0,0.2,482.6002,-103.1391
0.0,0.2,484.4575,-223.6331
0.0,0.2,486.3148,210.6493
0.0,0.2,488.172,297.2496
0.0,0.2,490.0293,229.9887
0.0,0.2,491.8866,-83.7679
0.0,0.2,493.7439,247.5943
0.0,0.2,495.6012,148.7817
0.0,0.2,497.4585,1095.2672
0.0,0.2,499.3157,537.2602
0.0,0.2,501.173,549.8224
0.0,0.2,503.0303,478.4047
0.0,0.2,504.8876,1114.7147
0.0,0.2,506.7449,483.2576
0.0,0.2,508.6022,-297.9051
0.0,0.2,510.4594,6.4855
0.0,0.2,512.3167,682.0342
0.0,0.2,514.174,1268.1152
0.0,0.2,516.0313,396.4286
0.0,0.2,517.8886,-297.5249
0.0,0.2,519.7458,19.7557
0.0,0.2,521.6031,499.9156
0.0,0.2,523.4604,208.1729
0.0,0.2,525.3177,33.6147
0.0,0.2,527.175,228.6274
0.0,0.2,529.0323,-504.9333
0.0,0.2,530.8895,-334.1108
0.0,0.2,532.7468,398.5557
0.0,0.2,534.6041,247.5669
0.0,0.2,536.4614,286.2188
0.0,0.2,538.3187,418.4598
0.0,0.2,540.176,701.3177
0.0,0.2,542.0332,512.8541
0.0,0.2,543.8905,372.7722
0.0,0.2,545.7478,864.7648
0.0,0.2,547.6051,-114.4352
0.0,0.2,549.4624,264.3865
0.0,0.2,551.3196,569.4166
0.0,0.2,553.1769,-30.8723
0.0,0.2,555.0342,365.7659
0.0,0.2,556.8915,485.9396
0.0,0.2,558.7488,-153.1018
0.0,0.2,560.6061,798.4163
0.0,0.2,562.4633,779.7588
0.0,0.2,564.3206,297.9292
0.0,0.2,566.1779,368.0506
0.0,0.2,568.0352,441.2591
0.0,0.2,569.8925,223.5692
0.0,0.2,571.7498,1069.3935
0.0,0.2,573.607,719.2541
0.0,0.2,575.4643,14.6593
0.0,0.2,577.3216,105.7535
0.0,0.2,579.1789,256.1326
0.0,0.2,581.0362,836.5189
0.0,0.2,582.8935,1046.3759
0.0,0.2,584.7507,609.6498
0.0,0.2,586.608,559.966
0.0,0.2,588.4653,-45.2455
0.0,0.2,590.3226,523.1827
0.0,0.2,592.1799,295.1856
0.0,0.2,594.0371,1104.2153
0.0,0.2,595.8944,433.0588
0.0,0.2,597.7517,527.5819
0.0,0.2,599.609,267.8731
0.0,0.2,601.4663,859.0539
0.0,0.2,603.3236,302.4683
0.0,0.2,605.1808,616.5012
0.0,0.2,607.0381,2093.6063
0.0,0.2,608.8954,2249.5269
0.0,0.2,610.7527,1910.0429
0.0,0.2,612.61,2817.8078
0.0,0.2,614.4673,3753.0757
0.0,0.2,616.3245,5583.3437
0.0,0.2,618.1818,8221.1742
0.0,0.2,620.0391,11992.5614
0.0,0.2,621.8964,12158.5496
0.0,0.2,623.7537,8158.4552
0.0,0.2,625.6109,6060.7488
0.0,0.2,627.4682,4082.5191
0.0,0.2,629.3255,2730.1681
0.0,0.2,631.1828,1228.5672
0.0,0.2,633.0401,1225.1396
0.0,0.2,634.8974,2223.5318
0.0,0.2,636.7546,1427.6529
0.0,0.2,638.6119,1630.7122
0.0,0.2,640.4692,195.0291
0.0,0.2,642.3265,634.55
0.0,0.2,644.1838,598.9159
0.0,0.2,646.0411,440.8344
0.0,0.2,647.8983,357.4039
0.0,0.2,649.7556,193.1066
0.0,0.2,651.6129,593.409
0.0,0.2,653.4702,-111.1727
0.0,0.2,655.3275,282.0769
0.0,0.2,657.1848,875.382
0.0,0.2,659.042,1267.0238
0.0,0.2,660.8993,604.1041
0.0,0.2,662.7566,706.8888
0.0,0.2,664.6139,286.6743
0.0,0.2,666.4712,736.4316
0.0,0.2,668.3284,1307.5012
0.0,0.2,670.1857,-380.9902
0.0,0.2,672.043,612.1347
0.0,0.2,673.9003,1043.3037
0.0,0.2,675.7576,489.2509
0.0,0.2,677.6149,418.183
0.0,0.2,679.4721,462.287
0.0,0.2,681.3294,457.9356
0.0,0.2,683.1867,-61.991
0.0,0.2,685.044,341.8269
0.0,0.2,686.9013,81.691
0.0,0.2,688.7586,252.6944
0.0,0.2,690.6158,431.229
0.0,0.2,692.4731,625.8138
0.0,0.2,694.3304,-573.6525
0.0,0.2,696.1877,371.4398
0.0,0.2,698.045,10.6211
0.0,0.2,699.9022,476.8238
0.0,0.2,701.7595,162.2569
0.0,0.2,703.6168,549.4005
0.0,0.2,705.4741,202.162
0.0,0.2,707.3314,428.3601
0.0,0.2,709.1887,190.8677
0.0,0.2,711.0459,298.5146
0.0,0.2,712.9032,421.2157
0.0,0.2,714.7605,372.056
0.0,0.2,716.6178,-266.1359
0.0,0.2,718.4751,190.2372
0.0,0.2,720.3324,872.5994
0.0,0.2,722.1896,618.8503
0.0,0.2,724.0469,1069.3014
0.0,0.2,725.9042,1015.588
0.0,0.2,727.7615,31.5071
0.0,0.2,729.6188,355.9266
0.0,0.2,731.4761,555.462
0.0,0.2,733.3333,132.5018
0.0,0.2,735.1906,320.0161
0.0,0.2,737.0479,828.162
0.0,0.2,738.9052,631.765
0.0,0.2,740.7625,269.8817
0.0,0.2,742.6197,530.5692
0.0,0.2,744.477,-655.9112
0.0,0.2,746.3343,184.6747
0.0,0.2,748.1916,283.6484
0.0,0.2,750.0489,612.2118
0.0,0.2,751.9062,548.0429
0.0,0.2,753.7634,855.4987
0.0,0.2,755.6207,1136.5399
0.0,0.2,757.478,725.224
0.0,0.2,759.3353,214.4041
0.0,0.2,761.1926,1391.174
0.0,0.2,763.0499,62.8636
0.0,0.2,764.9071,-234.536
0.0,0.2,766.7644,329.8681
0.0,0.2,768.6217,-44.9236
0.0,0.2,770.479,896.7129
0.0,0.2,772.3363,-36.4225
0.0,0.2,774.1935,1372.4212
0.0,0.2,776.0508,750.7838
0.0,0.2,777.9081,433.4435
0.0,0.2,779.7654,1229.966
0.0,0.2,781.6227,425.1136
0.0,0.2,783.48,870.2953
0.0,0.2,785.3372,1564.1553
0.0,0.2,787.1945,1298.3035
0.0,0.2,789.0518,2618.7942
0.0,0.2,790.9091,3542.7206
0.0,0.2,792.7664,4650.8668
0.0,0.2,794.6237,5739.9406
0.0,0.2,796.4809,6124.0325
0.0,0.2,798.3382,4851.2812
0.0,0.2,800.1955,3727.5196
0.0,0.2,802.0528,2109.8414
0.0,0.2,803.9101,1926.1971
0.0,0.2,805.7674,1745.6043
0.0,0.2,807.6246,842.6993
0.0,0.2,809.4819,1197.9122
0.0,0.2,811.3392,1069.4223
0.0,0.2,813.1965,965.7969
0.0,0.2,815.0538,828.4088
0.0,0.2,816.911,1133.0879
0.0,0.2,818.7683,739.7465
0.0,0.2,820.6256,180.408
0.0,0.2,822.4829,507.9649
0.0,0.2,824.3402,-214.9952
0.0,0.2,826.1975,398.6032
0.0,0.2,828.0547,-52.8392
0.0,0.2,829.912,322.7826
0.0,0.2,831.7693,659.4988
0.0,0.2,833.6266,564.1898
0.0,0.2,835.4839,922.9381
0.0,0.2,837.3412,694.7021
0.0,0.2,839.1984,2.6376
0.0,0.2,841.0557,701.3867
0.0,0.2,842.913,1065.734
0.0,0.2,844.7703,176.6502
0.0,0.2,846.6276,721.8828
0.0,0.2,848.4848,-329.2307
0.0,0.2,850.3421,332.5084
0.0,0.2,852.1994,228.1262
0.0,0.2,854.0567,-23.8957
0.0,0.2,855.914,61.3387
0.0,0.2,857.7713,601.4216
0.0,0.2,859.6285,-97.9489
0.0,0.2,861.4858,-142.4966
0.0,0.2,863.3431,451.0569
0.0,0.2,865.2004,51.2733
0.0,0.2,867.0577,77.9652
0.0,0.2,868.915,-134.2338
0.0,0.2,870.7722,589.0109
0.0,0.2,872.6295,624.7335
0.0,0.2,874.4868,204.433
0.0,0.2,876.3441,580.1072
0.0,0.2,878.2014,-40.2436
0.0,0.2,880.0587,455.1711
0.0,0.2,881.9159,-184.0477
0.0,0.2,883.7732,72.5008
0.0,0.2,885.6305,209.5546
0.0,0.2,887.4878,-276.6757
0.0,0.2,889.3451,680.835
0.0,0.2,891.2023,55.1987
0.0,0.2,893.0596,721.8968
0.0,0.2,894.9169,294.9487
0.0,0.2,896.7742,-142.1923
0.0,0.2,898.6315,386.0436
0.0,0.2,900.4888,380.5111
0.0,0.2,902.346,154.5518
0.0,0.2,904.2033,38.4676
0.0,0.2,906.0606,75.793
0.0,0.2,907.9179,58.7076
0.0,0.2,909.7752,706.8328
0.0,0.2,911.6325,284.0942
0.0,0.2,913.4897,188.0831
0.0,0.2,915.347,-218.5723
0.0,0.2,917.2043,319.7577
0.0,0.2,919.0616,-365.6255
0.0,0.2,920.9189,969.6682
0.0,0.2,922.7761,650.9603
0.0,0.2,924.6334,748.1683
0.0,0.2,926.4907,151.6422
0.0,0.2,928.348,148.9813
0.0,0.2,930.2053,1203.5911
0.0,0.2,932.0626,86.7484
0.0,0.2,933.9198,-25.3546
0.0,0.2,935.7771,234.5353
0.0,0.2,937.6344,307.6969
0.0,0.2,939.4917,352.4122
0.0,0.2,941.349,566.5078
0.0,0.2,943.2063,455.7078
0.0,0.2,945.0635,669.961
0.0,0.2,946.9208,708.8585
0.0,0.2,948.7781,380.5432
0.0,0.2,950.6354,690.2746
0.0,0.2,952.4927,710.4748
0.0,0.2,954.35,654.1118
0.0,0.2,956.2072,1083.4295
0.0,0.2,958.0645,793.9431
0.0,0.2,959.9218,409.2095
0.0,0.2,961.7791,727.0827
0.0,0.2,963.6364,336.3496
0.0,0.2,965.4936,230.0013
0.0,0.2,967.3509,207.5064
0.0,0.2,969.2082,290.1068
0.0,0.2,971.0655,809.1368
0.0,0.2,972.9228,440.2995
0.0,0.2,974.7801,597.2145
0.0,0.2,976.6373,634.5229
0.0,0.2,978.4946,770.7735
0.0,0.2,980.3519,927.6173
0.0,0.2,982.2092,1353.8242
0.0,0.2,984.0665,1263.0425
0.0,0.2,985.9238,1769.6872
0.0,0.2,987.781,2531.7457
0.0,0.2,989.6383,2613.3139
0.0,0.2,991.4956,3199.1702
0.0,0.2,993.3529,5975.5304
0.0,0.2,995.2102,8122.6241
0.0,0.2,997.0674,14158.3947
0.0,0.2,998.9247,24929.7807
0.0,0.2,1000.782,40148.5054
0.0,0.2,1002.6393,36019.6743
0.0,0.2,1004.4966,20711.2657
0.0,0.2,1006.3539,11588.6742
0.0,0.2,1008.2111,7676.5011
0.0,0.2,1010.0684,5431.3077
0.0,0.2,1011.9257,4020.3797
0.0,0.2,1013.783,3294.7276
0.0,0.2,1015.6403,3217.1976
0.0,0.2,1017.4976,3704.2599
0.0,0.2,1019.3548,3604.8324
0.0,0.2,1021.2121,3744.454
0.0,0.2,1023.0694,4143.8944
0.0,0.2,1024.9267,6225.4685
0.0,0.2,1026.784,8536.4292
0.0,0.2,1028.6413,13892.1169
0.0,0.2,1030.4985,22835.227
0.0,0.2,1032.3558,25732.4744
0.0,0.2,1034.2131,16532.1858
0.0,0.2,1036.0704,10487.442
0.0,0.2,1037.9277,6504.2195
0.0,0.2,1039.7849,4675.1291
0.0,0.2,1041.6422,2865.1573
0.0,0.2,1043.4995,2030.5405
0.0,0.2,1045.3568,2350.8558
0.0,0.2,1047.2141,2319.8088
0.0,0.2,1049.0714,987.969
0.0,0.2,1050.9286,1134.9763
0.0,0.2,1052.7859,1708.8062
0.0,0.2,1054.6432,1241.4261
0.0,0.2,1056.5005,1142.6257
0.0,0.2,1058.3578,1586.1081
0.0,0.2,1060.2151,712.46
0.0,0.2,1062.0723,657.1969
0.0,0.2,1063.9296,543.483
0.0,0.2,1065.7869,753.3709
0.0,0.2,1067.6442,282.6377
0.0,0.2,1069.5015,1092.9152
0.0,0.2,1071.3587,1006.4028
0.0,0.2,1073.216,1191.3762
0.0,0.2,1075.0733,313.0669
0.0,0.2,1076.9306,353.5009
0.0,0.2,1078.7879,214.0869
0.0,0.2,1080.6452,489.366
0.0,0.2,1082.5024,664.6467
0.0,0.2,1084.3597,410.1413
0.0,0.2,1086.217,341.0906
0.0,0.2,1088.0743,1034.3388
0.0,0.2,1089.9316,286.7472
0.0,0.2,1091.7889,793.3542
0.0,0.2,1093.6461,354.6402
0.0,0.2,1095.5034,1520.0442
0.0,0.2,1097.3607,457.1391
0.0,0.2,1099.218,-271.3007
0.0,0.2,1101.0753,1127.3168
0.0,0.2,1102.9326,763.2742
0.0,0.2,1104.7898,211.1855
0.0,0.2,1106.6471,796.5612
0.0,0.2,1108.5044,456.9862
0.0,0.2,1110.3617,853.9684
0.0,0.2,1112.219,-116.256
0.0,0.2,1114.0762,821.8956
0.0,0.2,1115.9335,196.5786
0.0,0.2,1117.7908,687.8948
0.0,0.2,1119.6481,-6.1587
0.0,0.2,1121.5054,419.8372
0.0,0.2,1123.3627,28.6752
0.0,0.2,1125.2199,604.4429
0.0,0.2,1127.0772,1125.2652
0.0,0.2,1128.9345,979.5627
0.0,0.2,1130.7918,1028.9012
0.0,0.2,1132.6491,1726.5508
0.0,0.2,1134.5064,838.2612
0.0,0.2,1136.3636,440.5781
0.0,0.2,1138.2209,1262.9677
0.0,0.2,1140.0782,1060.7752
0.0,0.2,1141.9355,1711.343
0.0,0.2,1143.7928,1593.0972
0.0,0.2,1145.65,1515.3521
0.0,0.2,1147.5073,3224.6173
0.0,0.2,1149.3646,3738.2424
0.0,0.2,1151.2219,6189.4491
0.0,0.2,1153.0792,8766.4965
0.0,0.2,1154.9365,10524.1136
0.0,0.2,1156.7937,10102.8508
0.0,0.2,1158.651,6959.4916
0.0,0.2,1160.5083,4961.6164
0.0,0.2,1162.3656,3180.1026
0.0,0.2,1164.2229,2971.4024
0.0,0.2,1166.0802,1869.6991
0.0,0.2,1167.9374,816.8527
0.0,0.2,1169.7947,1504.2944
0.0,0.2,1171.652,664.5088
0.0,0.2,1173.5093,303.3679
0.0,0.2,1175.3666,856.8268
0.0,0.2,1177.2239,673.8757
0.0,0.2,1179.0811,846.8248
0.0,0.2,1180.9384,379.8948
0.0,0.2,1182.7957,1656.1906
0.0,0.2,1184.653,461.1634
0.0,0.2,1186.5103,280.8966
0.0,0.2,1188.3675,176.214
0.0,0.2,1190.2248,-144.2018
0.0,0.2,1192.0821,250.1909
0.0,0.2,1193.9394,653.5307
0.0,0.2,1195.7967,140.4093
0.0,0.2,1197.654,901.4635
0.0,0.2,1199.5112,271.5829
0.0,0.2,1201.3685,-120.4995
0.0,0.2,1203.2258,567.1183
0.0,0.2,1205.0831,195.9827
0.0,0.2,1206.9404,-181.6906
0.0,0.2,1208.7977,547.0812
0.0,0.2,1210.6549,572.8371
0.0,0.2,1212.5122,1199.4161
0.0,0.2,1214.3695,28.0419
0.0,0.2,1216.2268,552.2632
0.0,0.2,1218.0841,192.7307
0.0,0.2,1219.9413,116.7979
0.0,0.2,1221.7986,134.7562
0.0,0.2,1223.6559,472.4893
0.0,0.2,1225.5132,-314.7321
0.0,0.2,1227.3705,341.8033
0.0,0.2,1229.2278,689.4247
0.0,0.2,1231.085,524.7108
0.0,0.2,1232.9423,170.7298
0.0,0.2,1234.7996,-16.8048
0.0,0.2,1236.6569,603.7723
0.0,0.2,1238.5142,726.16
0.0,0.2,1240.3715,1.6823
0.0,0.2,1242.2287,-195.5687
0.0,0.2,1244.086,925.9489
0.0,0.2,1245.9433,855.297
0.0,0.2,1247.8006,-79.0165
0.0,0.2,1249.6579,967.8082
0.0,0.2,1251.5152,552.4954
0.0,0.2,1253.3724,446.6243
0.0,0.2,1255.2297,882.6078
0.0,0.2,1257.087,261.8142
0.0,0.2,1258.9443,1567.9155
0.0,0.2,1260.8016,-347.4388
0.0,0.2,1262.6588,765.0469
0.0,0.2,1264.5161,346.3304
0.0,0.2,1266.3734,440.7187
0.0,0.2,1268.2307,-165.4932
0.0,0.2,1270.088,807.121
0.0,0.2,1271.9453,857.964
0.0,0.2,1273.8025,198.4617
0.0,0.2,1275.6598,333.2312
0.0,0.2,1277.5171,1121.4903
0.0,0.2,1279.3744,-250.3026
0.0,0.2,1281.2317,1375.5352
0.0,0.2,1283.089,392.5887
0.0,0.2,1284.9462,835.8716
0.0,0.2,1286.8035,42.466
0.0,0.2,1288.6608,727.8094
0.0,0.2,1290.5181,242.9309
0.0,0.2,1292.3754,454.4302
0.0,0.2,1294.2326,-169.1935
0.0,0.2,1296.0899,-276.6858
0.0,0.2,1297.9472,67.071
0.0,0.2,1299.8045,746.3536
0.0,0.2,1301.6618,347.2128
0.0,0.2,1303.5191,372.7971
0.0,0.2,1305.3763,-66.6329
0.0,0.2,1307.2336,-563.7386
0.0,0.2,1309.0909,-233.6232
0.0,0.2,1310.9482,734.2044
0.0,0.2,1312.8055,164.9203
0.0,0.2,1314.6628,554.009
0.0,0.2,1316.52,572.1097
0.0,0.2,1318.3773,164.5191
0.0,0.2,1320.2346,489.2754
0.0,0.2,1322.0919,817.5739
0.0,0.2,1323.9492,726.3678
0.0,0.2,1325.8065,342.6673
0.0,0.2,1327.6637,489.6303
0.0,0.2,1329.521,1020.5638
0.0,0.2,1331.3783,589.2588
0.0,0.2,1333.2356,125.8339
0.0,0.2,1335.0929,195.6066
0.0,0.2,1336.9501,148.6346
0.0,0.2,1338.8074,542.6144
0.0,0.2,1340.6647,-30.706
0.0,0.2,1342.522,-256.9435
0.0,0.2,1344.3793,144.7924
0.0,0.2,1346.2366,355.1514
0.0,0.2,1348.0938,-471.8551
0.0,0.2,1349.9511,96.9621
0.0,0.2,1351.8084,804.0841
0.0,0.2,1353.6657,412.25
0.0,0.2,1355.523,240.1076
0.0,0.2,1357.3803,332.4106
0.0,0.2,1359.2375,427.9152
0.0,0.2,1361.0948,659.3369
0.0,0.2,1362.9521,1083.2449
0.0,0.2,1364.8094,64.1645
0.0,0.2,1366.6667,879.1619
0.0,0.2,1368.5239,850.9351
0.0,0.2,1370.3812,910.5132
0.0,0.2,1372.2385,900.9562
0.0,0.2,1374.0958,262.5986
0.0,0.2,1375.9531,730.2925
0.0,0.2,1377.8104,-231.1992
0.0,0.2,1379.6676,1032.8992
0.0,0.2,1381.5249,-15.6341
0.0,0.2,1383.3822,616.7018
0.0,0.2,1385.2395,812.896
0.0,0.2,1387.0968,776.2746
0.0,0.2,1388.9541,567.6064
0.0,0.2,1390.8113,493.0936
0.0,0.2,1392.6686,148.0056
0.0,0.2,1394.5259,-185.1894
0.0,0.2,1396.3832,465.7103
0.0,0.2,1398.2405,-124.0665
0.0,0.2,1400.0978,333.3284
0.0,0.2,1401.955,1473.4671
0.0,0.2,1403.8123,157.4107
0.0,0.2,1405.6696,426.7439
0.0,0.2,1407.5269,347.8851
0.0,0.2,1409.3842,1000.4371
0.0,0.2,1411.2414,406.8573
0.0,0.2,1413.0987,978.9825
0.0,0.2,1414.956,913.5155
0.0,0.2,1416.8133,707.9026
0.0,0.2,1418.6706,1118.9187
0.0,0.2,1420.5279,1015.237
0.0,0.2,1422.3851,1220.7852
0.0,0.2,1424.2424,1135.0706
0.0,0.2,1426.0997,1377.0512
0.0,0.2,1427.957,1388.4021
0.0,0.2,1429.8143,1193.8231
0.0,0.2,1431.6716,1550.7825
0.0,0.2,1433.5288,1732.8334
0.0,0.2,1435.3861,1851.8702
0.0,0.2,1437.2434,3006.3777
0.0,0.2,1439.1007,3662.1649
0.0,0.2,1440.958,4243.7386
0.0,0.2,1442.8152,5939.745
0.0,0.2,1444.6725,7769.3808
0.0,0.2,1446.5298,10182.4793
0.0,0.2,1448.3871,12905.03
0.0,0.2,1450.2444,14585.0966
0.0,0.2,1452.1017,13781.0485
0.0,0.2,1453.9589,10692.7805
0.0,0.2,1455.8162,9464.6971
0.0,0.2,1457.6735,6319.9759
0.0,0.2,1459.5308,5074.1964
0.0,0.2,1461.3881,3471.2747
0.0,0.2,1463.2454,3216.3624
0.0,0.2,1465.1026,2333.595
0.0,0.2,1466.9599,2329.9997
0.0,0.2,1468.8172,436.7024
0.0,0.2,1470.6745,1635.8765
0.0,0.2,1472.5318,2144.1213
0.0,0.2,1474.3891,1646.1438
0.0,0.2,1476.2463,791.9458
0.0,0.2,1478.1036,899.4801
0.0,0.2,1479.9609,565.5277
0.0,0.2,1481.8182,-287.3061
0.0,0.2,1483.6755,564.6655
0.0,0.2,1485.5327,1159.1077
0.0,0.2,1487.39,113.918
0.0,0.2,1489.2473,637.5818
0.0,0.2,1491.1046,185.6915
0.0,0.2,1492.9619,331.3198
0.0,0.2,1494.8192,189.2453
0.0,0.2,1496.6764,642.5864
0.0,0.2,1498.5337,628.0638
0.0,0.2,1500.391,734.6718
0.0,0.2,1502.2483,707.7733
0.0,0.2,1504.1056,343.8318
0.0,0.2,1505.9629,1077.7457
0.0,0.2,1507.8201,272.8315
0.0,0.2,1509.6774,927.6281
0.0,0.2,1511.5347,633.6954
0.0,0.2,1513.392,405.8973
0.0,0.2,1515.2493,99.462
0.0,0.2,1517.1065,449.1593
0.0,0.2,1518.9638,57.1044
0.0,0.2,1520.8211,670.7805
0.0,0.2,1522.6784,987.0757
0.0,0.2,1524.5357,704.9495
0.0,0.2,1526.393,492.2139
0.0,0.2,1528.2502,857.7298
0.0,0.2,1530.1075,1044.7316
0.0,0.2,1531.9648,180.6137
0.0,0.2,1533.8221,382.0393
0.0,0.2,1535.6794,670.0843
0.0,0.2,1537.5367,268.0798
0.0,0.2,1539.3939,463.8274
0.0,0.2,1541.2512,465.443
0.0,0.2,1543.1085,511.3544
0.0,0.2,1544.9658,549.0603
0.0,0.2,1546.8231,391.3116
0.0,0.2,1548.6804,1070.6218
0.0,0.2,1550.5376,863.8048
0.0,0.2,1552.3949,850.0181
0.0,0.2,1554.2522,906.04
0.0,0.2,1556.1095,1028.3788
0.0,0.2,1557.9668,1411.8488
0.0,0.2,1559.824,1639.266
0.0,0.2,1561.6813,1200.7202
0.0,0.2,1563.5386,1391.2547
0.0,0.2,1565.3959,1775.9639
0.0,0.2,1567.2532,1690.0061
0.0,0.2,1569.1105,2618.9283
0.0,0.2,1570.9677,3034.8197
0.0,0.2,1572.825,3387.4405
0.0,0.2,1574.6823,3419.4392
0.0,0.2,1576.5396,5899.9663
0.0,0.2,1578.3969,7422.8149
0.0,0.2,1580.2542,9889.1735
0.0,0.2,1582.1114,13012.0484
0.0,0.2,1583.9687,13496.0191
0.0,0.2,1585.826,11098.9643
0.0,0.2,1587.6833,8556.2342
0.0,0.2,1589.5406,6521.5742
0.0,0.2,1591.3978,5972.1271
0.0,0.2,1593.2551,6246.5783
0.0,0.2,1595.1124,7198.7183
0.0,0.2,1596.9697,9448.6479
0.0,0.2,1598.827,12957.6671
0.0,0.2,1600.6843,18715.7495
0.0,0.2,1602.5415,21412.7386
0.0,0.2,1604.3988,17318.3183
0.0,0.2,1606.2561,10850.6959
0.0,0.2,1608.1134,6870.2295
0.0,0.2,1609.9707,5023.9625
0.0,0.2,1611.828,3473.3388
0.0,0.2,1613.6852,3174.7623
0.0,0.2,1615.5425,2200.834
0.0,0.2,1617.3998,2028.8973
0.0,0.2,1619.2571,1334.4252
0.0,0.2,1621.1144,2075.3478
0.0,0.2,1622.9717,1346.2463
0.0,0.2,1624.8289,1442.7377
0.0,0.2,1626.6862,995.562
0.0,0.2,1628.5435,378.1333
0.0,0.2,1630.4008,899.7489
0.0,0.2,1632.2581,560.4583
0.0,0.2,1634.1153,-304.4866
0.0,0.2,1635.9726,700.783
0.0,0.2,1637.8299,563.4674
0.0,0.2,1639.6872,-79.8736
0.0,0.2,1641.5445,748.193
0.0,0.2,1643.4018,819.4511
0.0,0.2,1645.259,1156.7452
0.0,0.2,1647.1163,1280.9382
0.0,0.2,1648.9736,233.1394
0.0,0.2,1650.8309,768.5804
0.0,0.2,1652.6882,923.7256
0.0,0.2,1654.5455,478.8618
0.0,0.2,1656.4027,955.7862
0.0,0.2,1658.26,1145.1813
0.0,0.2,1660.1173,944.8972
0.0,0.2,1661.9746,520.0145
0.0,0.2,1663.8319,765.017
0.0,0.2,1665.6891,559.6618
0.0,0.2,1667.5464,145.7582
0.0,0.2,1669.4037,111.5092
0.0,0.2,1671.261,857.8522
0.0,0.2,1673.1183,161.8649
0.0,0.2,1674.9756,471.5731
0.0,0.2,1676.8328,-21.1748
0.0,0.2,1678.6901,432.8477
0.0,0.2,1680.5474,544.3148
