x,y,raman_shift_cm-1,intensity
37.800,25.300,774.0000,11.289178
37.800,25.300,775.0000,6.778663
37.800,25.300,776.0000,8.860500
37.800,25.300,777.0000,18.311178
37.800,25.300,778.0000,10.623055
37.800,25.300,779.0000,15.528605
37.800,25.300,780.0000,20.582307
37.800,25.300,781.0000,24.605221
37.800,25.300,782.0000,20.529075
37.800,25.300,783.0000,6.148722
37.800,25.300,784.0000,12.464016
37.800,25.300,785.0000,17.586916
37.800,25.300,786.0000,20.291785
37.800,25.300,787.0000,43.745660
37.800,25.300,788.0000,30.928280
37.800,25.300,789.0000,39.620550
37.800,25.300,790.0000,42.145363
37.800,25.300,791.0000,50.264964
37.800,25.300,792.0000,62.831188
37.800,25.300,793.0000,79.436220
37.800,25.300,794.0000,84.796121
37.800,25.300,795.0000,81.047544
37.800,25.300,796.0000,84.576665
37.800,25.300,797.0000,86.829681
37.800,25.300,798.0000,66.737688
37.800,25.300,799.0000,60.594433
37.800,25.300,800.0000,49.369269
37.800,25.300,801.0000,42.419184
37.800,25.300,802.0000,26.116596
37.800,25.300,803.0000,28.372380
37.800,25.300,804.0000,27.390337
37.800,25.300,805.0000,16.517963
37.800,25.300,806.0000,21.110698
37.800,25.300,807.0000,12.204869
37.800,25.300,808.0000,14.886959
37.800,25.300,809.0000,0.287842
37.800,25.300,810.0000,11.783827
37.800,25.300,811.0000,20.543191
37.800,25.300,812.0000,3.782133
37.800,25.300,813.0000,7.195445
37.800,25.300,814.0000,4.460686
37.800,25.300,815.0000,-0.952816
37.800,25.300,816.0000,13.919644
37.800,25.300,817.0000,10.075505
37.800,25.300,818.0000,8.404792
37.800,25.300,819.0000,4.229389
37.800,25.300,820.0000,6.033765
37.800,25.300,821.0000,5.450613
37.800,25.300,822.0000,1.142448
37.800,25.300,823.0000,4.579300
37.800,25.300,824.0000,-0.666911
37.800,25.300,825.0000,-4.219737
37.800,25.300,826.0000,12.286115
37.800,25.300,827.0000,-4.039065
37.800,25.300,828.0000,6.680274
37.800,25.300,829.0000,-1.480814
37.800,25.300,830.0000,6.126064
37.800,25.300,831.0000,2.359727
37.800,25.300,832.0000,2.819747
37.800,25.300,833.0000,-0.529821
37.800,25.300,834.0000,10.139573
37.800,25.300,835.0000,2.427117
37.800,25.300,836.0000,-6.551707
37.800,25.300,837.0000,-1.791160
37.800,25.300,838.0000,-4.569341
37.800,25.300,839.0000,7.003203
37.800,25.300,840.0000,12.843614
37.800,25.300,841.0000,8.339832
37.800,25.300,842.0000,8.988470
37.800,25.300,843.0000,6.737634
37.800,25.300,844.0000,-2.696120
37.800,25.300,845.0000,-4.959404
37.800,25.300,846.0000,2.331317
37.800,25.300,847.0000,4.560832
37.800,25.300,848.0000,4.881638
37.800,25.300,849.0000,0.795416
37.800,25.300,850.0000,-1.465003
37.800,25.300,851.0000,-2.412144
37.800,25.300,852.0000,-8.687624
37.800,25.300,853.0000,9.496492
37.800,25.300,854.0000,2.828183
37.800,25.300,855.0000,4.921485
37.800,25.300,856.0000,0.448131
37.800,25.300,857.0000,-5.397810
37.800,25.300,858.0000,-4.579632
37.800,25.300,859.0000,2.063247
37.800,25.300,860.0000,-17.424644
37.800,25.300,861.0000,3.416675
37.800,25.300,862.0000,6.669152
37.800,25.300,863.0000,0.018612
37.800,25.300,864.0000,-0.877361
37.800,25.300,865.0000,-6.030681
37.800,25.300,866.0000,2.066862
37.800,25.300,867.0000,1.221178
37.800,25.300,868.0000,11.305740
37.800,25.300,869.0000,5.524729
37.800,25.300,870.0000,-6.235226
37.800,25.300,871.0000,10.164646
37.800,25.300,872.0000,10.489537
37.800,25.300,873.0000,3.173837
37.800,25.300,874.0000,1.644934
37.800,25.300,875.0000,0.589481
37.800,25.300,876.0000,-2.135686
37.800,25.300,877.0000,3.957586
37.800,25.300,878.0000,7.308226
37.800,25.300,879.0000,2.899435
37.800,25.300,880.0000,2.432727
37.800,25.300,881.0000,0.648222
37.800,25.300,882.0000,-2.939952
37.800,25.300,883.0000,1.039230
37.800,25.300,884.0000,-2.033496
37.800,25.300,885.0000,4.978154
37.800,25.300,886.0000,-13.062149
37.800,25.300,887.0000,0.374701
37.800,25.300,888.0000,-0.090331
37.800,25.300,889.0000,7.536389
37.800,25.300,890.0000,12.347054
37.800,25.300,891.0000,7.512632
37.800,25.300,892.0000,2.365807
37.800,25.300,893.0000,-2.279578
37.800,25.300,894.0000,-0.816021
37.800,25.300,895.0000,-8.268102
37.800,25.300,896.0000,-2.818723
37.800,25.300,897.0000,-6.172715
37.800,25.300,898.0000,-2.993073
37.800,25.300,899.0000,-0.767222
37.800,25.300,900.0000,0.940273
37.800,25.300,901.0000,-0.618989
37.800,25.300,902.0000,-4.419054
37.800,25.300,903.0000,9.712027
37.800,25.300,904.0000,5.036499
37.800,25.300,905.0000,-1.514768
37.800,25.300,906.0000,-3.265603
37.800,25.300,907.0000,4.990625
37.800,25.300,908.0000,5.237804
37.800,25.300,909.0000,7.447523
37.800,25.300,910.0000,0.179387
37.800,25.300,911.0000,5.861002
37.800,25.300,912.0000,0.054955
37.800,25.300,913.0000,7.124238
37.800,25.300,914.0000,-3.115017
37.800,25.300,915.0000,-0.633183
37.800,25.300,916.0000,0.069897
37.800,25.300,917.0000,-0.077102
37.800,25.300,918.0000,4.672178
37.800,25.300,919.0000,1.592747
37.800,25.300,920.0000,2.325649
37.800,25.300,921.0000,0.646984
37.800,25.300,922.0000,4.386280
37.800,25.300,923.0000,-4.366971
37.800,25.300,924.0000,7.519732
37.800,25.300,925.0000,5.771611
37.800,25.300,926.0000,-1.922479
37.800,25.300,927.0000,8.434798
37.800,25.300,928.0000,-0.381377
37.800,25.300,929.0000,12.177854
37.800,25.300,930.0000,6.620995
37.800,25.300,931.0000,5.802320
37.800,25.300,932.0000,2.195616
37.800,25.300,933.0000,2.340093
37.800,25.300,934.0000,-6.599276
37.800,25.300,935.0000,3.482770
37.800,25.300,936.0000,5.571916
37.800,25.300,937.0000,6.384921
37.800,25.300,938.0000,-7.177588
37.800,25.300,939.0000,1.176484
37.800,25.300,940.0000,1.003472
37.800,25.300,941.0000,4.434353
37.800,25.300,942.0000,2.958729
37.800,25.300,943.0000,9.701907
37.800,25.300,944.0000,10.731234
37.800,25.300,945.0000,1.339939
37.800,25.300,946.0000,6.756750
37.800,25.300,947.0000,5.474769
37.800,25.300,948.0000,13.281207
37.800,25.300,949.0000,-5.937601
37.800,25.300,950.0000,8.411615
37.800,25.300,951.0000,9.074317
37.800,25.300,952.0000,6.338983
37.800,25.300,953.0000,-11.247225
37.800,25.300,954.0000,7.469311
37.800,25.300,955.0000,2.492829
37.800,25.300,956.0000,-10.716639
37.800,25.300,957.0000,3.873244
37.800,25.300,958.0000,2.643978
37.800,25.300,959.0000,3.266396
37.800,25.300,960.0000,2.199968
37.800,25.300,961.0000,11.914017
37.800,25.300,962.0000,11.533877
37.800,25.300,963.0000,13.554696
37.800,25.300,964.0000,-0.434001
37.800,25.300,965.0000,9.959181
37.800,25.300,966.0000,9.674879
37.800,25.300,967.0000,18.230690
37.800,25.300,968.0000,18.784220
37.800,25.300,969.0000,5.269383
37.800,25.300,970.0000,11.757203
37.800,25.300,971.0000,12.803451
37.800,25.300,972.0000,13.816267
37.800,25.300,973.0000,14.768015
37.800,25.300,974.0000,11.231640
37.800,25.300,975.0000,20.659748
37.800,25.300,976.0000,13.678838
37.800,25.300,977.0000,22.158753
37.800,25.300,978.0000,13.539323
37.800,25.300,979.0000,10.761640
37.800,25.300,980.0000,22.512028
37.800,25.300,981.0000,6.897533
37.800,25.300,982.0000,28.355995
37.800,25.300,983.0000,22.285608
37.800,25.300,984.0000,31.493374
37.800,25.300,985.0000,31.539784
37.800,25.300,986.0000,27.223216
37.800,25.300,987.0000,41.763356
37.800,25.300,988.0000,53.740317
37.800,25.300,989.0000,56.096548
37.800,25.300,990.0000,60.259789
37.800,25.300,991.0000,79.695482
37.800,25.300,992.0000,94.487261
37.800,25.300,993.0000,116.669700
37.800,25.300,994.0000,139.600831
37.800,25.300,995.0000,177.940990
37.800,25.300,996.0000,235.587579
37.800,25.300,997.0000,311.148315
37.800,25.300,998.0000,417.668379
37.800,25.300,999.0000,593.639531
37.800,25.300,1000.0000,778.875261
37.800,25.300,1001.0000,855.970107
37.800,25.300,1002.0000,767.436129
37.800,25.300,1003.0000,589.843807
37.800,25.300,1004.0000,429.606617
37.800,25.300,1005.0000,309.146454
37.800,25.300,1006.0000,234.329300
37.800,25.300,1007.0000,192.448449
37.800,25.300,1008.0000,135.799587
37.800,25.300,1009.0000,119.384248
37.800,25.300,1010.0000,93.196143
37.800,25.300,1011.0000,86.683853
37.800,25.300,1012.0000,71.354568
37.800,25.300,1013.0000,64.427043
37.800,25.300,1014.0000,55.482389
37.800,25.300,1015.0000,42.676879
37.800,25.300,1016.0000,63.387217
37.800,25.300,1017.0000,51.306542
37.800,25.300,1018.0000,58.625024
37.800,25.300,1019.0000,54.442258
37.800,25.300,1020.0000,39.301540
37.800,25.300,1021.0000,54.737169
37.800,25.300,1022.0000,60.758883
37.800,25.300,1023.0000,75.360626
37.800,25.300,1024.0000,81.692340
37.800,25.300,1025.0000,111.118879
37.800,25.300,1026.0000,132.841435
37.800,25.300,1027.0000,167.940428
37.800,25.300,1028.0000,209.557382
37.800,25.300,1029.0000,280.337751
37.800,25.300,1030.0000,338.194003
37.800,25.300,1031.0000,370.075789
37.800,25.300,1032.0000,340.645601
37.800,25.300,1033.0000,274.118102
37.800,25.300,1034.0000,205.170967
37.800,25.300,1035.0000,155.950026
37.800,25.300,1036.0000,124.429585
37.800,25.300,1037.0000,99.734968
37.800,25.300,1038.0000,79.432928
37.800,25.300,1039.0000,67.089853
37.800,25.300,1040.0000,54.753057
37.800,25.300,1041.0000,30.983739
37.800,25.300,1042.0000,41.571452
37.800,25.300,1043.0000,27.869691
37.800,25.300,1044.0000,21.498647
37.800,25.300,1045.0000,34.802735
37.800,25.300,1046.0000,19.552400
37.800,25.300,1047.0000,7.324983
37.800,25.300,1048.0000,16.344029
37.800,25.300,1049.0000,7.197385
37.800,25.300,1050.0000,15.449706
37.800,25.300,1051.0000,15.595143
37.800,25.300,1052.0000,12.022019
37.800,25.300,1053.0000,6.025166
37.800,25.300,1054.0000,4.288787
37.800,25.300,1055.0000,-8.503147
37.800,25.300,1056.0000,9.255733
37.800,25.300,1057.0000,14.632066
37.800,25.300,1058.0000,7.276957
37.800,25.300,1059.0000,2.878814
37.800,25.300,1060.0000,6.326288
37.800,25.300,1061.0000,14.449614
37.800,25.300,1062.0000,10.573051
37.800,25.300,1063.0000,-6.313619
37.800,25.300,1064.0000,1.526746
37.800,25.300,1065.0000,5.988319
37.800,25.300,1066.0000,6.686434
37.800,25.300,1067.0000,5.508365
37.800,25.300,1068.0000,9.861211
37.800,25.300,1069.0000,8.997209
37.800,25.300,1070.0000,-4.990414
37.800,25.300,1071.0000,6.671127
37.800,25.300,1072.0000,20.449175
37.800,25.300,1073.0000,7.467870
37.800,25.300,1074.0000,8.684672
37.800,25.300,1075.0000,-4.801395
37.800,25.300,1076.0000,5.601734
37.800,25.300,1077.0000,0.110622
37.800,25.300,1078.0000,10.196316
37.800,25.300,1079.0000,-5.832341
37.800,25.300,1080.0000,-7.279113
37.800,25.300,1081.0000,-1.527412
37.800,25.300,1082.0000,0.959811
37.800,25.300,1083.0000,9.720551
37.800,25.300,1084.0000,10.715054
37.800,25.300,1085.0000,-1.395936
37.800,25.300,1086.0000,-0.806540
37.800,25.300,1087.0000,3.634116
37.800,25.300,1088.0000,8.860022
37.800,25.300,1089.0000,1.558290
37.800,25.300,1090.0000,-2.115185
37.800,25.300,1091.0000,5.975534
37.800,25.300,1092.0000,10.110724
37.800,25.300,1093.0000,-8.866260
37.800,25.300,1094.0000,10.236130
37.800,25.300,1095.0000,2.843915
37.800,25.300,1096.0000,4.519249
37.800,25.300,1097.0000,-0.460506
37.800,25.300,1098.0000,4.142799
37.800,25.300,1099.0000,7.934412
37.800,25.300,1100.0000,1.509163
37.800,25.300,1101.0000,-1.948253
37.800,25.300,1102.0000,3.922302
37.800,25.300,1103.0000,10.069948
37.800,25.300,1104.0000,10.103873
37.800,25.300,1105.0000,-0.240437
37.800,25.300,1106.0000,11.073258
37.800,25.300,1107.0000,10.837221
37.800,25.300,1108.0000,0.398745
37.800,25.300,1109.0000,0.592435
37.800,25.300,1110.0000,-1.950641
37.800,25.300,1111.0000,9.001915
37.800,25.300,1112.0000,-2.387517
37.800,25.300,1113.0000,6.439653
37.800,25.300,1114.0000,1.471756
37.800,25.300,1115.0000,0.670974
37.800,25.300,1116.0000,14.066255
37.800,25.300,1117.0000,3.461175
37.800,25.300,1118.0000,3.731181
37.800,25.300,1119.0000,12.559728
37.800,25.300,1120.0000,7.642497
37.800,25.300,1121.0000,-5.202026
37.800,25.300,1122.0000,1.204882
37.800,25.300,1123.0000,1.578201
37.800,25.300,1124.0000,15.340717
37.800,25.300,1125.0000,4.488602
37.800,25.300,1126.0000,11.955393
37.800,25.300,1127.0000,4.230377
37.800,25.300,1128.0000,0.434838
37.800,25.300,1129.0000,10.568993
37.800,25.300,1130.0000,7.022339
37.800,25.300,1131.0000,-1.128045
37.800,25.300,1132.0000,2.378927
37.800,25.300,1133.0000,11.076292
37.800,25.300,1134.0000,0.760550
37.800,25.300,1135.0000,-0.090822
37.800,25.300,1136.0000,11.006519
37.800,25.300,1137.0000,10.669710
37.800,25.300,1138.0000,1.405543
37.800,25.300,1139.0000,8.029608
37.800,25.300,1140.0000,8.978354
37.800,25.300,1141.0000,10.990635
37.800,25.300,1142.0000,22.362983
37.800,25.300,1143.0000,16.762559
37.800,25.300,1144.0000,16.158709
37.800,25.300,1145.0000,28.025916
37.800,25.300,1146.0000,46.101146
37.800,25.300,1147.0000,42.176054
37.800,25.300,1148.0000,51.187110
37.800,25.300,1149.0000,47.818520
37.800,25.300,1150.0000,72.405398
37.800,25.300,1151.0000,83.102002
37.800,25.300,1152.0000,89.311520
37.800,25.300,1153.0000,98.593369
37.800,25.300,1154.0000,103.329179
37.800,25.300,1155.0000,120.150652
37.800,25.300,1156.0000,127.021252
37.800,25.300,1157.0000,98.136151
37.800,25.300,1158.0000,95.089834
37.800,25.300,1159.0000,85.709074
37.800,25.300,1160.0000,64.385034
37.800,25.300,1161.0000,49.312446
37.800,25.300,1162.0000,49.963293
37.800,25.300,1163.0000,37.897825
37.800,25.300,1164.0000,32.103246
37.800,25.300,1165.0000,24.172547
37.800,25.300,1166.0000,27.659846
37.800,25.300,1167.0000,27.402092
37.800,25.300,1168.0000,35.755536
37.800,25.300,1169.0000,26.874149
37.800,25.300,1170.0000,22.936034
37.800,25.300,1171.0000,21.300945
37.800,25.300,1172.0000,17.035821
37.800,25.300,1173.0000,23.370377
37.800,25.300,1174.0000,29.250324
37.800,25.300,1175.0000,40.413566
37.800,25.300,1176.0000,41.810097
37.800,25.300,1177.0000,47.922629
37.800,25.300,1178.0000,54.373242
37.800,25.300,1179.0000,61.006957
37.800,25.300,1180.0000,76.159935
37.800,25.300,1181.0000,93.346543
37.800,25.300,1182.0000,107.433652
37.800,25.300,1183.0000,107.438263
37.800,25.300,1184.0000,101.675343
37.800,25.300,1185.0000,91.159675
37.800,25.300,1186.0000,68.285792
37.800,25.300,1187.0000,58.697259
37.800,25.300,1188.0000,57.420025
37.800,25.300,1189.0000,31.057298
37.800,25.300,1190.0000,27.891849
37.800,25.300,1191.0000,31.287985
37.800,25.300,1192.0000,21.352929
37.800,25.300,1193.0000,24.998579
37.800,25.300,1194.0000,11.354528
37.800,25.300,1195.0000,22.949928
37.800,25.300,1196.0000,11.724141
37.800,25.300,1197.0000,11.164425
37.800,25.300,1198.0000,-0.450602
37.800,25.300,1199.0000,7.177972
37.800,25.300,1200.0000,4.856627
37.800,25.300,1201.0000,9.846871
37.800,25.300,1202.0000,-4.234239
37.800,25.300,1203.0000,5.317138
37.800,25.300,1204.0000,-0.117924
37.800,25.300,1205.0000,10.972113
37.800,25.300,1206.0000,-1.394752
37.800,25.300,1207.0000,1.683334
37.800,25.300,1208.0000,6.722539
37.800,25.300,1209.0000,9.700228
37.800,25.300,1210.0000,7.632680
37.800,25.300,1211.0000,6.135652
37.800,25.300,1212.0000,5.590622
37.800,25.300,1213.0000,3.723379
37.800,25.300,1214.0000,-7.262192
37.800,25.300,1215.0000,8.662060
37.800,25.300,1216.0000,7.391247
37.800,25.300,1217.0000,4.432775
37.800,25.300,1218.0000,12.482103
37.800,25.300,1219.0000,1.152490
37.800,25.300,1220.0000,0.972237
37.800,25.300,1221.0000,-0.287110
37.800,25.300,1222.0000,7.837612
37.800,25.300,1223.0000,1.365851
37.800,25.300,1224.0000,-1.351960
37.800,25.300,1225.0000,-9.145742
37.800,25.300,1226.0000,-9.237646
37.800,25.300,1227.0000,16.465086
37.800,25.300,1228.0000,3.393113
37.800,25.300,1229.0000,9.518444
37.800,25.300,1230.0000,-10.822511
37.800,25.300,1231.0000,5.709428
37.800,25.300,1232.0000,-2.179359
37.800,25.300,1233.0000,-5.050049
37.800,25.300,1234.0000,-9.620783
37.800,25.300,1235.0000,3.469074
37.800,25.300,1236.0000,-0.138152
37.800,25.300,1237.0000,3.973453
37.800,25.300,1238.0000,2.790868
37.800,25.300,1239.0000,-4.825688
37.800,25.300,1240.0000,1.423437
37.800,25.300,1241.0000,-4.962922
37.800,25.300,1242.0000,-8.214236
37.800,25.300,1243.0000,5.546317
37.800,25.300,1244.0000,6.828356
37.800,25.300,1245.0000,3.655126
37.800,25.300,1246.0000,-11.035162
37.800,25.300,1247.0000,-1.757259
37.800,25.300,1248.0000,8.477728
37.800,25.300,1249.0000,11.899018
37.800,25.300,1250.0000,5.726793
37.800,25.300,1251.0000,7.079627
37.800,25.300,1252.0000,-4.803124
37.800,25.300,1253.0000,7.810385
37.800,25.300,1254.0000,6.934562
37.800,25.300,1255.0000,1.713565
37.800,25.300,1256.0000,8.477265
37.800,25.300,1257.0000,-10.306230
37.800,25.300,1258.0000,-7.923002
37.800,25.300,1259.0000,0.011418
37.800,25.300,1260.0000,0.210648
37.800,25.300,1261.0000,-1.943402
37.800,25.300,1262.0000,-0.052826
37.800,25.300,1263.0000,9.037742
37.800,25.300,1264.0000,0.218895
37.800,25.300,1265.0000,-4.483190
37.800,25.300,1266.0000,7.962361
37.800,25.300,1267.0000,0.883682
37.800,25.300,1268.0000,-13.669101
37.800,25.300,1269.0000,-1.985500
37.800,25.300,1270.0000,-0.685742
37.800,25.300,1271.0000,-1.537097
37.800,25.300,1272.0000,-7.333406
37.800,25.300,1273.0000,-0.781080
37.800,25.300,1274.0000,9.657125
37.800,25.300,1275.0000,4.256720
37.800,25.300,1276.0000,1.624204
37.800,25.300,1277.0000,2.077519
37.800,25.300,1278.0000,3.152670
37.800,25.300,1279.0000,2.635139
37.800,25.300,1280.0000,4.418137
37.800,25.300,1281.0000,0.137488
37.800,25.300,1282.0000,-5.897275
37.800,25.300,1283.0000,1.194151
37.800,25.300,1284.0000,2.874947
37.800,25.300,1285.0000,-5.656847
37.800,25.300,1286.0000,-5.657459
37.800,25.300,1287.0000,5.607141
37.800,25.300,1288.0000,1.143290
37.800,25.300,1289.0000,18.289035
37.800,25.300,1290.0000,4.982802
37.800,25.300,1291.0000,0.576086
37.800,25.300,1292.0000,14.099298
37.800,25.300,1293.0000,1.549140
37.800,25.300,1294.0000,5.566203
37.800,25.300,1295.0000,-4.996013
37.800,25.300,1296.0000,2.862800
37.800,25.300,1297.0000,3.437421
37.800,25.300,1298.0000,11.485304
37.800,25.300,1299.0000,4.984988
37.800,25.300,1300.0000,-3.392738
37.800,25.300,1301.0000,11.523741
37.800,25.300,1302.0000,-4.445421
37.800,25.300,1303.0000,-3.941296
37.800,25.300,1304.0000,-9.570199
37.800,25.300,1305.0000,3.357937
37.800,25.300,1306.0000,-0.124925
37.800,25.300,1307.0000,-4.013306
37.800,25.300,1308.0000,-4.821175
37.800,25.300,1309.0000,-5.656737
37.800,25.300,1310.0000,4.103899
37.800,25.300,1311.0000,-6.043397
37.800,25.300,1312.0000,-1.690413
37.800,25.300,1313.0000,-7.700955
37.800,25.300,1314.0000,2.200517
37.800,25.300,1315.0000,4.111383
37.800,25.300,1316.0000,0.626124
37.800,25.300,1317.0000,-1.320514
37.800,25.300,1318.0000,6.889718
37.800,25.300,1319.0000,2.104264
37.800,25.300,1320.0000,-1.888748
37.800,25.300,1321.0000,2.846539
37.800,25.300,1322.0000,2.691658
37.800,25.300,1323.0000,8.057815
37.800,25.300,1324.0000,-1.541920
37.800,25.300,1325.0000,-3.294174
37.800,25.300,1326.0000,-1.162664
37.800,25.300,1327.0000,-7.403468
37.800,25.300,1328.0000,3.001618
37.800,25.300,1329.0000,0.070441
37.800,25.300,1330.0000,2.247446
37.800,25.300,1331.0000,-3.678819
37.800,25.300,1332.0000,-0.407325
37.800,25.300,1333.0000,0.203986
37.800,25.300,1334.0000,12.282259
37.800,25.300,1335.0000,1.211165
37.800,25.300,1336.0000,-10.073817
37.800,25.300,1337.0000,1.225602
37.800,25.300,1338.0000,10.290681
37.800,25.300,1339.0000,-2.531071
37.800,25.300,1340.0000,-0.357883
37.800,25.300,1341.0000,1.358775
37.800,25.300,1342.0000,3.073223
37.800,25.300,1343.0000,11.305796
37.800,25.300,1344.0000,6.595892
37.800,25.300,1345.0000,1.026237
37.800,25.300,1346.0000,-3.139026
37.800,25.300,1347.0000,2.712920
37.800,25.300,1348.0000,6.856868
37.800,25.300,1349.0000,-1.421037
37.800,25.300,1350.0000,-3.411558
37.800,25.300,1351.0000,-1.811522
37.800,25.300,1352.0000,-1.086687
37.800,25.300,1353.0000,1.625276
37.800,25.300,1354.0000,-0.045755
37.800,25.300,1355.0000,-2.943527
37.800,25.300,1356.0000,3.872011
37.800,25.300,1357.0000,15.494320
37.800,25.300,1358.0000,8.830677
37.800,25.300,1359.0000,-5.228228
37.800,25.300,1360.0000,6.085072
37.800,25.300,1361.0000,2.880280
37.800,25.300,1362.0000,0.170434
37.800,25.300,1363.0000,5.582280
37.800,25.300,1364.0000,-1.077900
37.800,25.300,1365.0000,4.038362
37.800,25.300,1366.0000,3.766140
37.800,25.300,1367.0000,9.192664
37.800,25.300,1368.0000,3.508090
37.800,25.300,1369.0000,1.525923
37.800,25.300,1370.0000,4.718728
37.800,25.300,1371.0000,-3.012493
37.800,25.300,1372.0000,0.244214
37.800,25.300,1373.0000,-0.228674
37.800,25.300,1374.0000,17.697868
37.800,25.300,1375.0000,0.454109
37.800,25.300,1376.0000,9.187564
37.800,25.300,1377.0000,14.168175
37.800,25.300,1378.0000,5.920414
37.800,25.300,1379.0000,0.845929
37.800,25.300,1380.0000,-3.343485
37.800,25.300,1381.0000,8.997278
37.800,25.300,1382.0000,-3.033557
37.800,25.300,1383.0000,3.404384
37.800,25.300,1384.0000,4.680062
37.800,25.300,1385.0000,9.804090
37.800,25.300,1386.0000,6.801487
37.800,25.300,1387.0000,6.861096
37.800,25.300,1388.0000,12.236487
37.800,25.300,1389.0000,-8.358558
37.800,25.300,1390.0000,-0.228391
37.800,25.300,1391.0000,7.791422
37.800,25.300,1392.0000,-0.881630
37.800,25.300,1393.0000,9.393286
37.800,25.300,1394.0000,0.300617
37.800,25.300,1395.0000,12.063564
37.800,25.300,1396.0000,0.128097
37.800,25.300,1397.0000,-6.705948
37.800,25.300,1398.0000,4.192468
37.800,25.300,1399.0000,4.794942
37.800,25.300,1400.0000,-8.754587
37.800,25.300,1401.0000,12.287164
37.800,25.300,1402.0000,7.987330
37.800,25.300,1403.0000,4.470352
37.800,25.300,1404.0000,2.880125
37.800,25.300,1405.0000,5.615402
37.800,25.300,1406.0000,5.071109
37.800,25.300,1407.0000,-0.334390
37.800,25.300,1408.0000,3.900789
37.800,25.300,1409.0000,5.634644
37.800,25.300,1410.0000,7.368830
37.800,25.300,1411.0000,0.610381
37.800,25.300,1412.0000,9.682600
37.800,25.300,1413.0000,7.547756
37.800,25.300,1414.0000,8.828805
37.800,25.300,1415.0000,13.890020
37.800,25.300,1416.0000,4.233899
37.800,25.300,1417.0000,-1.782867
37.800,25.300,1418.0000,10.285127
37.800,25.300,1419.0000,13.274665
37.800,25.300,1420.0000,7.560203
37.800,25.300,1421.0000,14.148909
37.800,25.300,1422.0000,19.810698
37.800,25.300,1423.0000,10.186910
37.800,25.300,1424.0000,7.276752
37.800,25.300,1425.0000,21.900808
37.800,25.300,1426.0000,21.387942
37.800,25.300,1427.0000,10.929733
37.800,25.300,1428.0000,17.968092
37.800,25.300,1429.0000,12.487592
37.800,25.300,1430.0000,25.410732
37.800,25.300,1431.0000,32.278177
37.800,25.300,1432.0000,15.572070
37.800,25.300,1433.0000,28.679723
37.800,25.300,1434.0000,26.520377
37.800,25.300,1435.0000,46.939608
37.800,25.300,1436.0000,38.266010
37.800,25.300,1437.0000,32.153657
37.800,25.300,1438.0000,49.746270
37.800,25.300,1439.0000,54.213303
37.800,25.300,1440.0000,67.377372
37.800,25.300,1441.0000,70.072490
37.800,25.300,1442.0000,89.457207
37.800,25.300,1443.0000,102.896666
37.800,25.300,1444.0000,109.313784
37.800,25.300,1445.0000,118.399320
37.800,25.300,1446.0000,139.198731
37.800,25.300,1447.0000,159.099517
37.800,25.300,1448.0000,183.021745
37.800,25.300,1449.0000,189.861757
37.800,25.300,1450.0000,184.616692
37.800,25.300,1451.0000,183.777746
37.800,25.300,1452.0000,185.640292
37.800,25.300,1453.0000,159.268673
37.800,25.300,1454.0000,144.438708
37.800,25.300,1455.0000,139.146048
37.800,25.300,1456.0000,112.530813
37.800,25.300,1457.0000,94.923788
37.800,25.300,1458.0000,89.281719
37.800,25.300,1459.0000,74.689784
37.800,25.300,1460.0000,57.169681
37.800,25.300,1461.0000,54.704186
37.800,25.300,1462.0000,54.064087
37.800,25.300,1463.0000,33.073424
37.800,25.300,1464.0000,41.822034
37.800,25.300,1465.0000,40.469217
37.800,25.300,1466.0000,32.734774
37.800,25.300,1467.0000,29.447884
37.800,25.300,1468.0000,24.416078
37.800,25.300,1469.0000,31.196515
37.800,25.300,1470.0000,22.506365
37.800,25.300,1471.0000,20.575251
37.800,25.300,1472.0000,24.384884
37.800,25.300,1473.0000,15.442460
37.800,25.300,1474.0000,5.405100
37.800,25.300,1475.0000,12.466883
37.800,25.300,1476.0000,12.745823
37.800,25.300,1477.0000,21.071006
37.800,25.300,1478.0000,18.423136
37.800,25.300,1479.0000,14.695506
37.800,25.300,1480.0000,8.920369
37.800,25.300,1481.0000,10.642093
37.800,25.300,1482.0000,17.925720
37.800,25.300,1483.0000,8.212573
37.800,25.300,1484.0000,8.314057
37.800,25.300,1485.0000,16.609001
37.800,25.300,1486.0000,14.643611
37.800,25.300,1487.0000,7.053849
37.800,25.300,1488.0000,4.839992
37.800,25.300,1489.0000,5.212259
37.800,25.300,1490.0000,10.714290
37.800,25.300,1491.0000,9.316514
37.800,25.300,1492.0000,6.622687
37.800,25.300,1493.0000,-0.417827
37.800,25.300,1494.0000,7.231080
37.800,25.300,1495.0000,3.931698
37.800,25.300,1496.0000,5.630335
37.800,25.300,1497.0000,-5.608970
37.800,25.300,1498.0000,4.296065
37.800,25.300,1499.0000,9.969111
37.800,25.300,1500.0000,4.393779
37.800,25.300,1501.0000,9.277756
37.800,25.300,1502.0000,1.893372
37.800,25.300,1503.0000,2.725455
37.800,25.300,1504.0000,-2.959808
37.800,25.300,1505.0000,6.065925
37.800,25.300,1506.0000,-0.327026
37.800,25.300,1507.0000,10.158751
37.800,25.300,1508.0000,8.085605
37.800,25.300,1509.0000,3.683929
37.800,25.300,1510.0000,3.380868
37.800,25.300,1511.0000,7.798785
37.800,25.300,1512.0000,1.603961
