pixel_index,raman_shift_cm-1,intensity
1313,1513.0,0.0
1314,1514.0,0.0
1315,1515.0,0.0
1316,1516.0,0.0
1317,1517.0,0.0
1318,1518.0,0.0
1319,1519.0,0.0
1320,1520.0,0.0
1321,1521.0,0.0
1322,1522.0,0.0
1323,1523.0,0.0
1324,1524.0,0.0
1325,1525.0,0.0
1326,1526.0,0.0
1327,1527.0,0.0
1328,1528.0,0.0
1329,1529.0,0.0
1330,1530.0,0.0
1331,1531.0,0.0
1332,1532.0,0.0
1333,1533.0,0.0
1334,1534.0,0.0
1335,1535.0,0.0
1336,1536.0,0.0
1337,1537.0,0.0
1338,1538.0,0.0
1339,1539.0,0.0
1340,1540.0,0.0
1341,1541.0,0.0
1342,1542.0,0.0
1343,1543.0,0.0
1344,1544.0,0.0
1345,1545.0,0.0
1346,1546.0,0.0
1347,1547.0,0.0
1348,1548.0,0.0
1349,1549.0,0.0
1350,1550.0,0.0
1351,1551.0,0.0
1352,1552.0,0.0
1353,1553.0,0.0
1354,1554.0,0.0
1355,1555.0,0.0
1356,1556.0,0.0
1357,1557.0,0.0
1358,1558.0,0.0
1359,1559.0,0.0
1360,1560.0,0.0
1361,1561.0,0.0
1362,1562.0,0.0
1363,1563.0,0.0
1364,1564.0,0.0
1365,1565.0,0.0
1366,1566.0,0.0
1367,1567.0,0.0
1368,1568.0,0.0
1369,1569.0,0.0
1370,1570.0,0.0
1371,1571.0,0.0
1372,1572.0,0.0
1373,1573.0,0.0
1374,1574.0,0.0
1375,1575.0,0.0
1376,1576.0,0.0
1377,1577.0,0.0
1378,1578.0,0.0
1379,1579.0,0.0
1380,1580.0,0.0
1381,1581.0,0.0
1382,1582.0,0.0
1383,1583.0,0.0
1384,1584.0,0.0
1385,1585.0,0.0
1386,1586.0,0.0
1387,1587.0,0.0
1388,1588.0,0.0
1389,1589.0,0.0
1390,1590.0,0.0
1391,1591.0,0.0
1392,1592.0,0.0
1393,1593.0,0.0
1394,1594.0,0.0
1395,1595.0,0.0
1396,1596.0,0.0
1397,1597.0,0.0
1398,1598.0,0.0
1399,1599.0,0.0
1400,1600.0,0.0
1401,1601.0,0.0
1402,1602.0,0.0
1403,1603.0,0.0
1404,1604.0,0.0
1405,1605.0,0.0
1406,1606.0,0.0
1407,1607.0,0.0
1408,1608.0,0.0
1409,1609.0,0.0
1410,1610.0,0.0
1411,1611.0,0.0
1412,1612.0,0.0
1413,1613.0,0.0
1414,1614.0,0.0
1415,1615.0,0.0
1416,1616.0,0.0
1417,1617.0,0.0
1418,1618.0,0.0
1419,1619.0,0.0
1420,1620.0,0.0
1421,1621.0,0.0
1422,1622.0,0.0
1423,1623.0,0.0
1424,1624.0,0.0
1425,1625.0,0.0
1426,1626.0,0.0
1427,1627.0,0.0
1428,1628.0,0.0
1429,1629.0,0.0
1430,1630.0,0.0
1431,1631.0,0.0
1432,1632.0,0.0
1433,1633.0,0.0
1434,1634.0,0.0
1435,1635.0,0.0
1436,1636.0,0.0
1437,1637.0,0.0
1438,1638.0,0.0
1439,1639.0,0.0
1440,1640.0,0.0
1441,1641.0,0.0
1442,1642.0,0.0
1443,1643.0,0.0
1444,1644.0,0.0
1445,1645.0,0.0
1446,1646.0,0.0
1447,1647.0,0.0
1448,1648.0,0.0
1449,1649.0,0.0
1450,1650.0,0.0
1451,1651.0,0.0
1452,1652.0,0.0
1453,1653.0,0.0
1454,1654.0,0.0
1455,1655.0,0.0
1456,1656.0,0.0
1457,1657.0,0.0
1458,1658.0,0.0
1459,1659.0,0.0
1460,1660.0,0.0
1461,1661.0,0.0
1462,1662.0,0.0
1463,1663.0,0.0
1464,1664.0,0.0
1465,1665.0,0.0
1466,1666.0,0.0
1467,1667.0,0.0
1468,1668.0,0.0
1469,1669.0,0.0
1470,1670.0,0.0
1471,1671.0,0.0
1472,1672.0,0.0
1473,1673.0,0.0
1474,1674.0,0.0
1475,1675.0,0.0
1476,1676.0,0.0
1477,1677.0,0.0
1478,1678.0,0.0
1479,1679.0,0.0
1480,1680.0,0.0
1481,1681.0,0.0
1482,1682.0,0.0
1483,1683.0,0.0
1484,1684.0,0.0
1485,1685.0,0.0
1486,1686.0,0.0
1487,1687.0,0.0
1488,1688.0,0.0
1489,1689.0,0.0
1490,1690.0,0.0
1491,1691.0,0.0
1492,1692.0,0.0
1493,1693.0,0.0
1494,1694.0,0.0
1495,1695.0,0.0
1496,1696.0,0.0
1497,1697.0,0.0
1498,1698.0,0.0
1499,1699.0,0.0
1500,1700.0,0.0
1501,1701.0,0.0
1502,1702.0,0.0
1503,1703.0,0.0
1504,1704.0,0.0
1505,1705.0,0.0
1506,1706.0,0.0
1507,1707.0,0.0
1508,1708.0,0.0
1509,1709.0,0.0
1510,1710.0,0.0
1511,1711.0,0.0
1512,1712.0,0.0
1513,1713.0,0.0
1514,1714.0,0.0
1515,1715.0,0.0
1516,1716.0,0.0
1517,1717.0,0.0
1518,1718.0,0.0
1519,1719.0,0.0
1520,1720.0,0.0
1521,1721.0,0.0
1522,1722.0,0.0
1523,1723.0,0.0
1524,1724.0,0.0
1525,1725.0,0.0
1526,1726.0,0.0
1527,1727.0,0.0
1528,1728.0,0.0
1529,1729.0,0.0
1530,1730.0,0.0
1531,1731.0,0.0
1532,1732.0,0.0
1533,1733.0,0.0
1534,1734.0,0.0
1535,1735.0,0.0
1536,1736.0,0.0
1537,1737.0,0.0
1538,1738.0,0.0
1539,1739.0,0.0
1540,1740.0,0.0
1541,1741.0,0.0
1542,1742.0,0.0
1543,1743.0,0.0
1544,1744.0,0.0
1545,1745.0,0.0
1546,1746.0,0.0
1547,1747.0,0.0
1548,1748.0,0.0
1549,1749.0,0.0
1550,1750.0,0.0
1551,1751.0,0.0
1552,1752.0,0.0
1553,1753.0,0.0
1554,1754.0,0.0
1555,1755.0,0.0
1556,1756.0,0.0
1557,1757.0,0.0
1558,1758.0,0.0
1559,1759.0,0.0
1560,1760.0,0.0
1561,1761.0,0.0
1562,1762.0,0.0
1563,1763.0,0.0
1564,1764.0,0.0
1565,1765.0,0.0
1566,1766.0,0.0
1567,1767.0,0.0
1568,1768.0,0.0
1569,1769.0,0.0
1570,1770.0,0.0
1571,1771.0,0.0
1572,1772.0,0.0
1573,1773.0,0.0
1574,1774.0,0.0
1575,1775.0,0.0
1576,1776.0,0.0
1577,1777.0,0.0
1578,1778.0,0.0
1579,1779.0,0.0
1580,1780.0,0.0
1581,1781.0,0.0
1582,1782.0,0.0
1583,1783.0,0.0
1584,1784.0,0.0
1585,1785.0,0.0
1586,1786.0,0.0
1587,1787.0,0.0
1588,1788.0,0.0
1589,1789.0,0.0
1590,1790.0,0.0
1591,1791.0,0.0
1592,1792.0,0.0
1593,1793.0,0.0
1594,1794.0,0.0
1595,1795.0,0.0
1596,1796.0,0.0
1597,1797.0,0.0
1598,1798.0,0.0
1599,1799.0,0.0
1600,1800.0,0.0
1601,1801.0,0.0
1602,1802.0,0.0
1603,1803.0,0.0
1604,1804.0,0.0
1605,1805.0,0.0
1606,1806.0,0.0
1607,1807.0,0.0
1608,1808.0,0.0
1609,1809.0,0.0
1610,1810.0,0.0
1611,1811.0,0.0
1612,1812.0,0.0
1613,1813.0,0.0
1614,1814.0,0.0
1615,1815.0,0.0
1616,1816.0,0.0
1617,1817.0,0.0
1618,1818.0,0.0
1619,1819.0,0.0
1620,1820.0,0.0
1621,1821.0,0.0
1622,1822.0,0.0
1623,1823.0,0.0
1624,1824.0,0.0
1625,1825.0,0.0
1626,1826.0,0.0
1627,1827.0,0.0
1628,1828.0,0.0
1629,1829.0,0.0
1630,1830.0,0.0
1631,1831.0,0.0
1632,1832.0,0.0
1633,1833.0,0.0
1634,1834.0,0.0
1635,1835.0,0.0
1636,1836.0,0.0
1637,1837.0,0.0
1638,1838.0,0.0
1639,1839.0,0.0
1640,1840.0,0.0
1641,1841.0,0.0
1642,1842.0,0.0
1643,1843.0,0.0
1644,1844.0,0.0
1645,1845.0,0.0
1646,1846.0,0.0
1647,1847.0,0.0
1648,1848.0,0.0
1649,1849.0,0.0
1650,1850.0,0.0
1651,1851.0,0.0
1652,1852.0,0.0
1653,1853.0,0.0
1654,1854.0,0.0
1655,1855.0,0.0
1656,1856.0,0.0
1657,1857.0,0.0
1658,1858.0,0.0
1659,1859.0,0.0
1660,1860.0,0.0
1661,1861.0,0.0
1662,1862.0,0.0
1663,1863.0,0.0
1664,1864.0,0.0
1665,1865.0,0.0
1666,1866.0,0.0
1667,1867.0,0.0
1668,1868.0,0.0
1669,1869.0,0.0
1670,1870.0,0.0
1671,1871.0,0.0
1672,1872.0,0.0
1673,1873.0,0.0
1674,1874.0,0.0
1675,1875.0,0.0
1676,1876.0,0.0
1677,1877.0,0.0
1678,1878.0,0.0
1679,1879.0,0.0
1680,1880.0,0.0
1681,1881.0,0.0
1682,1882.0,0.0
1683,1883.0,0.0
1684,1884.0,0.0
1685,1885.0,0.0
1686,1886.0,0.0
1687,1887.0,0.0
1688,1888.0,0.0
1689,1889.0,0.0
1690,1890.0,0.0
1691,1891.0,0.0
1692,1892.0,0.0
1693,1893.0,0.0
1694,1894.0,0.0
1695,1895.0,0.0
1696,1896.0,0.0
1697,1897.0,0.0
1698,1898.0,0.0
1699,1899.0,0.0
1700,1900.0,0.0
1701,1901.0,0.0
1702,1902.0,0.0
1703,1903.0,0.0
1704,1904.0,0.0
1705,1905.0,0.0
1706,1906.0,0.0
1707,1907.0,0.0
1708,1908.0,0.0
1709,1909.0,0.0
1710,1910.0,0.0
1711,1911.0,0.0
1712,1912.0,0.0
1713,1913.0,0.0
1714,1914.0,0.0
1715,1915.0,0.0
1716,1916.0,0.0
1717,1917.0,0.0
1718,1918.0,0.0
1719,1919.0,0.0
1720,1920.0,0.0
1721,1921.0,0.0
1722,1922.0,0.0
1723,1923.0,0.0
1724,1924.0,0.0
1725,1925.0,0.0
1726,1926.0,0.0
1727,1927.0,0.0
1728,1928.0,0.0
1729,1929.0,0.0
1730,1930.0,0.0
1731,1931.0,0.0
1732,1932.0,0.0
1733,1933.0,0.0
1734,1934.0,0.0
1735,1935.0,0.0
1736,1936.0,0.0
1737,1937.0,0.0
1738,1938.0,0.0
1739,1939.0,0.0
1740,1940.0,0.0
1741,1941.0,0.0
1742,1942.0,0.0
1743,1943.0,0.0
1744,1944.0,0.0
1745,1945.0,0.0
1746,1946.0,0.0
1747,1947.0,0.0
1748,1948.0,0.0
1749,1949.0,0.0
1750,1950.0,0.0
1751,1951.0,0.0
1752,1952.0,0.0
1753,1953.0,0.0
1754,1954.0,0.0
1755,1955.0,0.0
1756,1956.0,0.0
1757,1957.0,0.0
1758,1958.0,0.0
1759,1959.0,0.0
1760,1960.0,0.0
1761,1961.0,0.0
1762,1962.0,0.0
1763,1963.0,0.0
1764,1964.0,0.0
1765,1965.0,0.0
1766,1966.0,0.0
1767,1967.0,0.0
1768,1968.0,0.0
1769,1969.0,0.0
1770,1970.0,0.0
1771,1971.0,0.0
1772,1972.0,0.0
1773,1973.0,0.0
1774,1974.0,0.0
1775,1975.0,0.0
1776,1976.0,0.0
1777,1977.0,0.0
1778,1978.0,0.0
1779,1979.0,0.0
1780,1980.0,0.0
1781,1981.0,0.0
1782,1982.0,0.0
1783,1983.0,0.0
1784,1984.0,0.0
1785,1985.0,0.0
1786,1986.0,0.0
1787,1987.0,0.0
1788,1988.0,0.0
1789,1989.0,0.0
1790,1990.0,0.0
1791,1991.0,0.0
1792,1992.0,0.0
1793,1993.0,0.0
1794,1994.0,0.0
1795,1995.0,0.0
1796,1996.0,0.0
1797,1997.0,0.0
1798,1998.0,0.0
1799,1999.0,0.0
1800,2000.0,0.0
