point_id,x_mm,y_mm,raman_shift_cm-1,intensity
P05,37.800,25.300,724.0000,53.606061
P05,37.800,25.300,728.0000,59.948013
P05,37.800,25.300,732.0000,48.685839
P05,37.800,25.300,736.0000,55.269421
P05,37.800,25.300,740.0000,56.387858
P05,37.800,25.300,744.0000,65.999095
P05,37.800,25.300,748.0000,66.517666
P05,37.800,25.300,752.0000,53.671300
P05,37.800,25.300,756.0000,50.328868
P05,37.800,25.300,760.0000,52.479002
P05,37.800,25.300,764.0000,54.774950
P05,37.800,25.300,768.0000,63.096888
P05,37.800,25.300,772.0000,56.215818
P05,37.800,25.300,776.0000,68.134656
P05,37.800,25.300,780.0000,60.092498
P05,37.800,25.300,784.0000,67.558164
P05,37.800,25.300,788.0000,54.184292
P05,37.800,25.300,792.0000,63.311181
P05,37.800,25.300,796.0000,65.660449
P05,37.800,25.300,800.0000,67.594136
P05,37.800,25.300,804.0000,64.326338
P05,37.800,25.300,808.0000,59.586271
P05,37.800,25.300,812.0000,70.956466
P05,37.800,25.300,816.0000,72.742886
P05,37.800,25.300,820.0000,62.936271
P05,37.800,25.300,824.0000,63.271004
P05,37.800,25.300,828.0000,61.894666
P05,37.800,25.300,832.0000,66.213449
P05,37.800,25.300,836.0000,67.413513
P05,37.800,25.300,840.0000,67.164691
P05,37.800,25.300,844.0000,78.499236
P05,37.800,25.300,848.0000,66.450797
P05,37.800,25.300,852.0000,67.422125
P05,37.800,25.300,856.0000,77.012923
P05,37.800,25.300,860.0000,82.937217
P05,37.800,25.300,864.0000,74.956161
P05,37.800,25.300,868.0000,68.911358
P05,37.800,25.300,872.0000,85.337283
P05,37.800,25.300,876.0000,73.938762
P05,37.800,25.300,880.0000,75.367117
P05,37.800,25.300,884.0000,75.405771
P05,37.800,25.300,888.0000,74.325762
P05,37.800,25.300,892.0000,84.328121
P05,37.800,25.300,896.0000,75.584995
P05,37.800,25.300,900.0000,90.916344
P05,37.800,25.300,904.0000,83.864497
P05,37.800,25.300,908.0000,82.155254
P05,37.800,25.300,912.0000,84.011614
P05,37.800,25.300,916.0000,74.389436
P05,37.800,25.300,920.0000,85.574918
P05,37.800,25.300,924.0000,83.818839
P05,37.800,25.300,928.0000,77.515672
P05,37.800,25.300,932.0000,93.909941
P05,37.800,25.300,936.0000,90.637809
P05,37.800,25.300,940.0000,94.368523
P05,37.800,25.300,944.0000,92.820624
P05,37.800,25.300,948.0000,95.030271
P05,37.800,25.300,952.0000,93.552588
P05,37.800,25.300,956.0000,94.903671
P05,37.800,25.300,960.0000,101.697329
P05,37.800,25.300,964.0000,108.486579
P05,37.800,25.300,968.0000,122.691744
P05,37.800,25.300,972.0000,121.979523
P05,37.800,25.300,976.0000,149.303903
P05,37.800,25.300,980.0000,161.181551
P05,37.800,25.300,984.0000,195.741214
P05,37.800,25.300,988.0000,259.048246
P05,37.800,25.300,992.0000,382.872626
P05,37.800,25.300,996.0000,641.218645
P05,37.800,25.300,1000.0000,984.162289
P05,37.800,25.300,1004.0000,844.688212
P05,37.800,25.300,1008.0000,508.993115
P05,37.800,25.300,1012.0000,346.538460
P05,37.800,25.300,1016.0000,282.197666
P05,37.800,25.300,1020.0000,293.208701
P05,37.800,25.300,1024.0000,373.294285
P05,37.800,25.300,1028.0000,532.588092
P05,37.800,25.300,1032.0000,607.769785
P05,37.800,25.300,1036.0000,411.622703
P05,37.800,25.300,1040.0000,269.020469
P05,37.800,25.300,1044.0000,203.949835
P05,37.800,25.300,1048.0000,169.147033
P05,37.800,25.300,1052.0000,151.360499
P05,37.800,25.300,1056.0000,143.351951
P05,37.800,25.300,1060.0000,133.970866
P05,37.800,25.300,1064.0000,124.655364
P05,37.800,25.300,1068.0000,119.891262
P05,37.800,25.300,1072.0000,118.437720
P05,37.800,25.300,1076.0000,121.079589
P05,37.800,25.300,1080.0000,125.411072
P05,37.800,25.300,1084.0000,119.936070
P05,37.800,25.300,1088.0000,127.922330
P05,37.800,25.300,1092.0000,107.399027
P05,37.800,25.300,1096.0000,124.146208
P05,37.800,25.300,1100.0000,111.530945
P05,37.800,25.300,1104.0000,120.122120
P05,37.800,25.300,1108.0000,120.294003
P05,37.800,25.300,1112.0000,114.748643
P05,37.800,25.300,1116.0000,113.956334
P05,37.800,25.300,1120.0000,128.212434
P05,37.800,25.300,1124.0000,125.642823
P05,37.800,25.300,1128.0000,128.679125
P05,37.800,25.300,1132.0000,126.235349
P05,37.800,25.300,1136.0000,141.330607
P05,37.800,25.300,1140.0000,155.698042
P05,37.800,25.300,1144.0000,176.020244
P05,37.800,25.300,1148.0000,206.462542
P05,37.800,25.300,1152.0000,272.977274
P05,37.800,25.300,1156.0000,315.381603
P05,37.800,25.300,1160.0000,255.570853
P05,37.800,25.300,1164.0000,192.587938
P05,37.800,25.300,1168.0000,143.073192
P05,37.800,25.300,1172.0000,148.671771
P05,37.800,25.300,1176.0000,132.522546
P05,37.800,25.300,1180.0000,138.639682
P05,37.800,25.300,1184.0000,139.998933
P05,37.800,25.300,1188.0000,124.388498
P05,37.800,25.300,1192.0000,131.647879
P05,37.800,25.300,1196.0000,138.562017
P05,37.800,25.300,1200.0000,136.314510
P05,37.800,25.300,1204.0000,130.493341
P05,37.800,25.300,1208.0000,136.906069
P05,37.800,25.300,1212.0000,136.010897
P05,37.800,25.300,1216.0000,126.700557
P05,37.800,25.300,1220.0000,134.379963
P05,37.800,25.300,1224.0000,139.755975
P05,37.800,25.300,1228.0000,133.765386
P05,37.800,25.300,1232.0000,140.108018
P05,37.800,25.300,1236.0000,132.061828
P05,37.800,25.300,1240.0000,134.119284
P05,37.800,25.300,1244.0000,137.042083
P05,37.800,25.300,1248.0000,148.428185
P05,37.800,25.300,1252.0000,148.249929
P05,37.800,25.300,1256.0000,149.442030
P05,37.800,25.300,1260.0000,139.114517
P05,37.800,25.300,1264.0000,152.309797
P05,37.800,25.300,1268.0000,139.968499
P05,37.800,25.300,1272.0000,149.776995
P05,37.800,25.300,1276.0000,140.007093
P05,37.800,25.300,1280.0000,142.088430
P05,37.800,25.300,1284.0000,153.147106
P05,37.800,25.300,1288.0000,151.054616
P05,37.800,25.300,1292.0000,154.871159
P05,37.800,25.300,1296.0000,157.452839
P05,37.800,25.300,1300.0000,153.069854
P05,37.800,25.300,1304.0000,151.051329
P05,37.800,25.300,1308.0000,152.913264
P05,37.800,25.300,1312.0000,161.663831
P05,37.800,25.300,1316.0000,154.931234
P05,37.800,25.300,1320.0000,162.947386
P05,37.800,25.300,1324.0000,171.682511
P05,37.800,25.300,1328.0000,162.792568
P05,37.800,25.300,1332.0000,171.067774
P05,37.800,25.300,1336.0000,154.766467
P05,37.800,25.300,1340.0000,172.726207
P05,37.800,25.300,1344.0000,165.828537
P05,37.800,25.300,1348.0000,180.959919
P05,37.800,25.300,1352.0000,177.184484
P05,37.800,25.300,1356.0000,177.396702
P05,37.800,25.300,1360.0000,165.987815
P05,37.800,25.300,1364.0000,178.945071
P05,37.800,25.300,1368.0000,171.722799
P05,37.800,25.300,1372.0000,172.765531
P05,37.800,25.300,1376.0000,168.289615
P05,37.800,25.300,1380.0000,186.910761
P05,37.800,25.300,1384.0000,175.824535
P05,37.800,25.300,1388.0000,181.114844
P05,37.800,25.300,1392.0000,189.686408
P05,37.800,25.300,1396.0000,175.145596
P05,37.800,25.300,1400.0000,190.526796
P05,37.800,25.300,1404.0000,190.166182
P05,37.800,25.300,1408.0000,186.561416
P05,37.800,25.300,1412.0000,188.181143
P05,37.800,25.300,1416.0000,205.571183
P05,37.800,25.300,1420.0000,212.045575
P05,37.800,25.300,1424.0000,209.131502
P05,37.800,25.300,1428.0000,212.673396
P05,37.800,25.300,1432.0000,233.388469
P05,37.800,25.300,1436.0000,250.197314
P05,37.800,25.300,1440.0000,284.956362
P05,37.800,25.300,1444.0000,374.030550
P05,37.800,25.300,1448.0000,532.353729
P05,37.800,25.300,1452.0000,525.371222
P05,37.800,25.300,1456.0000,369.563446
P05,37.800,25.300,1460.0000,297.039566
P05,37.800,25.300,1464.0000,255.853023
P05,37.800,25.300,1468.0000,240.496615
P05,37.800,25.300,1472.0000,231.901259
P05,37.800,25.300,1476.0000,213.176486
P05,37.800,25.300,1480.0000,226.290119
P05,37.800,25.300,1484.0000,215.527113
P05,37.800,25.300,1488.0000,214.494880
P05,37.800,25.300,1492.0000,219.202250
P05,37.800,25.300,1496.0000,223.854343
P05,37.800,25.300,1500.0000,224.839988
P05,37.800,25.300,1504.0000,220.574337
P05,37.800,25.300,1508.0000,220.950977
P05,37.800,25.300,1512.0000,219.217530
P05,37.800,25.300,1516.0000,221.028766
P05,37.800,25.300,1520.0000,222.299935
P05,37.800,25.300,1524.0000,230.343068
P05,37.800,25.300,1528.0000,236.844599
P05,37.800,25.300,1532.0000,218.223485
P05,37.800,25.300,1536.0000,228.384086
P05,37.800,25.300,1540.0000,228.796583
P05,37.800,25.300,1544.0000,236.213597
P05,37.800,25.300,1548.0000,235.908977
P05,37.800,25.300,1552.0000,245.894171
P05,37.800,25.300,1556.0000,254.905084
P05,37.800,25.300,1560.0000,260.430923
P05,37.800,25.300,1564.0000,274.864582
P05,37.800,25.300,1568.0000,286.510228
P05,37.800,25.300,1572.0000,312.252418
P05,37.800,25.300,1576.0000,397.815238
P05,37.800,25.300,1580.0000,517.123600
P05,37.800,25.300,1584.0000,577.983226
P05,37.800,25.300,1588.0000,499.904020
P05,37.800,25.300,1592.0000,477.574783
P05,37.800,25.300,1596.0000,580.867747
P05,37.800,25.300,1600.0000,776.685655
P05,37.800,25.300,1604.0000,762.546730
P05,37.800,25.300,1608.0000,542.100788
P05,37.800,25.300,1612.0000,404.880889
P05,37.800,25.300,1616.0000,343.491270
P05,37.800,25.300,1620.0000,309.646669
P05,37.800,25.300,1624.0000,305.294646
P05,37.800,25.300,1628.0000,298.210869
P05,37.800,25.300,1632.0000,288.107857
P05,37.800,25.300,1636.0000,275.667886
P05,37.800,25.300,1640.0000,268.675405
P05,37.800,25.300,1644.0000,262.838691
P05,37.800,25.300,1648.0000,268.373573
P05,37.800,25.300,1652.0000,270.063940
P05,37.800,25.300,1656.0000,272.169749
P05,37.800,25.300,1660.0000,272.114425
P05,37.800,25.300,1664.0000,271.426243
P05,37.800,25.300,1668.0000,271.997898
P05,37.800,25.300,1672.0000,267.212809
P05,37.800,25.300,1676.0000,276.519290
P05,37.800,25.300,1680.0000,269.424671
P05,37.800,25.300,1684.0000,272.102165
P05,37.800,25.300,1688.0000,272.658085
P05,37.800,25.300,1692.0000,276.314699
P05,37.800,25.300,1696.0000,277.769501
P05,37.800,25.300,1700.0000,290.317300
P05,37.800,25.300,1704.0000,277.219327
P05,37.800,25.300,1708.0000,286.081942
P05,37.800,25.300,1712.0000,275.370275
P05,37.800,25.300,1716.0000,287.377774
P05,37.800,25.300,1720.0000,290.483273
P05,37.800,25.300,1724.0000,290.669093
P05,37.800,25.300,1728.0000,291.100793
P05,37.800,25.300,1732.0000,289.723485
P05,37.800,25.300,1736.0000,297.887461
P05,37.800,25.300,1740.0000,295.965148
P05,37.800,25.300,1744.0000,300.790081
P05,37.800,25.300,1748.0000,296.730328
P05,37.800,25.300,1752.0000,295.150978
P05,37.800,25.300,1756.0000,301.209794
P05,37.800,25.300,1760.0000,305.872178
P05,37.800,25.300,1764.0000,302.351214
P05,37.800,25.300,1768.0000,301.479437
P05,37.800,25.300,1772.0000,299.169523
P05,37.800,25.300,1776.0000,309.386411
P05,37.800,25.300,1780.0000,294.581609
P05,37.800,25.300,1784.0000,304.671826
P05,37.800,25.300,1788.0000,313.315162
P05,37.800,25.300,1792.0000,308.249097
P05,37.800,25.300,1796.0000,309.257532
P05,37.800,25.300,1800.0000,318.638649
P06,37.900,25.300,400.0000,33.722970
P06,37.900,25.300,404.0000,45.696358
P06,37.900,25.300,408.0000,40.956084
P06,37.900,25.300,412.0000,44.445594
P06,37.900,25.300,416.0000,46.452892
P06,37.900,25.300,420.0000,32.105604
P06,37.900,25.300,424.0000,41.822747
P06,37.900,25.300,428.0000,41.655547
P06,37.900,25.300,432.0000,50.263947
P06,37.900,25.300,436.0000,39.806027
P06,37.900,25.300,440.0000,37.267189
P06,37.900,25.300,444.0000,35.149688
P06,37.900,25.300,448.0000,40.901159
P06,37.900,25.300,452.0000,43.683420
P06,37.900,25.300,456.0000,31.486320
P06,37.900,25.300,460.0000,36.547022
P06,37.900,25.300,464.0000,45.084751
P06,37.900,25.300,468.0000,49.287724
P06,37.900,25.300,472.0000,39.193805
P06,37.900,25.300,476.0000,32.586040
P06,37.900,25.300,480.0000,45.533026
P06,37.900,25.300,484.0000,43.167331
P06,37.900,25.300,488.0000,34.877523
P06,37.900,25.300,492.0000,40.653004
P06,37.900,25.300,496.0000,42.268170
P06,37.900,25.300,500.0000,44.351646
P06,37.900,25.300,504.0000,55.457021
P06,37.900,25.300,508.0000,40.311765
P06,37.900,25.300,512.0000,47.041721
P06,37.900,25.300,516.0000,48.471600
P06,37.900,25.300,520.0000,40.919499
P06,37.900,25.300,524.0000,40.136434
P06,37.900,25.300,528.0000,40.620877
P06,37.900,25.300,532.0000,44.244762
P06,37.900,25.300,536.0000,42.274992
P06,37.900,25.300,540.0000,39.929556
P06,37.900,25.300,544.0000,45.349067
P06,37.900,25.300,548.0000,45.115322
P06,37.900,25.300,552.0000,54.965410
P06,37.900,25.300,556.0000,41.778496
P06,37.900,25.300,560.0000,49.231726
P06,37.900,25.300,564.0000,55.005613
P06,37.900,25.300,568.0000,49.817427
P06,37.900,25.300,572.0000,53.600445
P06,37.900,25.300,576.0000,42.753758
P06,37.900,25.300,580.0000,56.158054
P06,37.900,25.300,584.0000,50.585654
P06,37.900,25.300,588.0000,57.916932
P06,37.900,25.300,592.0000,50.201357
P06,37.900,25.300,596.0000,68.524148
P06,37.900,25.300,600.0000,73.518749
P06,37.900,25.300,604.0000,92.368687
P06,37.900,25.300,608.0000,119.771281
P06,37.900,25.300,612.0000,186.309106
P06,37.900,25.300,616.0000,316.982715
P06,37.900,25.300,620.0000,429.511888
P06,37.900,25.300,624.0000,311.614009
P06,37.900,25.300,628.0000,186.221199
P06,37.900,25.300,632.0000,131.011877
P06,37.900,25.300,636.0000,91.147374
P06,37.900,25.300,640.0000,72.065258
P06,37.900,25.300,644.0000,71.206170
P06,37.900,25.300,648.0000,57.807097
P06,37.900,25.300,652.0000,65.727188
P06,37.900,25.300,656.0000,64.172991
P06,37.900,25.300,660.0000,57.552170
P06,37.900,25.300,664.0000,49.788438
P06,37.900,25.300,668.0000,57.915290
P06,37.900,25.300,672.0000,68.181912
P06,37.900,25.300,676.0000,58.619259
P06,37.900,25.300,680.0000,51.153313
P06,37.900,25.300,684.0000,55.040594
P06,37.900,25.300,688.0000,62.198245
P06,37.900,25.300,692.0000,53.185767
P06,37.900,25.300,696.0000,48.041570
P06,37.900,25.300,700.0000,55.260752
P06,37.900,25.300,704.0000,50.884566
P06,37.900,25.300,708.0000,61.651461
P06,37.900,25.300,712.0000,61.121922
P06,37.900,25.300,716.0000,63.416227
P06,37.900,25.300,720.0000,62.931946
P06,37.900,25.300,724.0000,61.320218
P06,37.900,25.300,728.0000,73.891823
P06,37.900,25.300,732.0000,53.473787
P06,37.900,25.300,736.0000,60.610926
P06,37.900,25.300,740.0000,60.454240
P06,37.900,25.300,744.0000,57.189699
P06,37.900,25.300,748.0000,58.221315
P06,37.900,25.300,752.0000,49.177332
P06,37.900,25.300,756.0000,69.981713
P06,37.900,25.300,760.0000,55.911570
P06,37.900,25.300,764.0000,61.005919
P06,37.900,25.300,768.0000,49.967244
P06,37.900,25.300,772.0000,52.130642
P06,37.900,25.300,776.0000,60.005249
P06,37.900,25.300,780.0000,68.992059
P06,37.900,25.300,784.0000,64.092358
P06,37.900,25.300,788.0000,63.816861
P06,37.900,25.300,792.0000,62.881662
P06,37.900,25.300,796.0000,77.592878
P06,37.900,25.300,800.0000,65.414277
P06,37.900,25.300,804.0000,72.810288
P06,37.900,25.300,808.0000,65.963035
P06,37.900,25.300,812.0000,69.455094
P06,37.900,25.300,816.0000,70.502299
P06,37.900,25.300,820.0000,56.395693
P06,37.900,25.300,824.0000,63.810929
P06,37.900,25.300,828.0000,70.132423
P06,37.900,25.300,832.0000,58.993378
P06,37.900,25.300,836.0000,70.252736
P06,37.900,25.300,840.0000,71.908482
P06,37.900,25.300,844.0000,73.533725
P06,37.900,25.300,848.0000,72.636466
P06,37.900,25.300,852.0000,76.902003
P06,37.900,25.300,856.0000,67.574928
P06,37.900,25.300,860.0000,88.781919
P06,37.900,25.300,864.0000,79.743499
P06,37.900,25.300,868.0000,73.535212
P06,37.900,25.300,872.0000,88.326657
P06,37.900,25.300,876.0000,74.938239
P06,37.900,25.300,880.0000,63.496050
P06,37.900,25.300,884.0000,77.538978
P06,37.900,25.300,888.0000,86.911412
P06,37.900,25.300,892.0000,86.626057
P06,37.900,25.300,896.0000,84.585757
P06,37.900,25.300,900.0000,87.372202
P06,37.900,25.300,904.0000,78.455972
P06,37.900,25.300,908.0000,82.111807
P06,37.900,25.300,912.0000,84.756636
P06,37.900,25.300,916.0000,76.819927
P06,37.900,25.300,920.0000,91.945796
P06,37.900,25.300,924.0000,95.661437
P06,37.900,25.300,928.0000,97.713434
P06,37.900,25.300,932.0000,92.612755
P06,37.900,25.300,936.0000,92.676071
P06,37.900,25.300,940.0000,84.716334
P06,37.900,25.300,944.0000,99.585149
P06,37.900,25.300,948.0000,86.787292
P06,37.900,25.300,952.0000,103.974075
P06,37.900,25.300,956.0000,101.073651
P06,37.900,25.300,960.0000,116.136043
P06,37.900,25.300,964.0000,116.737660
P06,37.900,25.300,968.0000,126.750384
P06,37.900,25.300,972.0000,130.561380
P06,37.900,25.300,976.0000,135.086067
P06,37.900,25.300,980.0000,170.200017
P06,37.900,25.300,984.0000,208.857279
P06,37.900,25.300,988.0000,270.686475
P06,37.900,25.300,992.0000,395.597116
P06,37.900,25.300,996.0000,655.476249
P06,37.900,25.300,1000.0000,999.850665
P06,37.900,25.300,1004.0000,849.772480
P06,37.900,25.300,1008.0000,520.519954
P06,37.900,25.300,1012.0000,347.116523
P06,37.900,25.300,1016.0000,297.834186
P06,37.900,25.300,1020.0000,297.637435
P06,37.900,25.300,1024.0000,375.160172
P06,37.900,25.300,1028.0000,554.347248
P06,37.900,25.300,1032.0000,628.010249
P06,37.900,25.300,1036.0000,433.177084
P06,37.900,25.300,1040.0000,274.444194
P06,37.900,25.300,1044.0000,206.775571
P06,37.900,25.300,1048.0000,171.785467
P06,37.900,25.300,1052.0000,152.277701
P06,37.900,25.300,1056.0000,134.978759
P06,37.900,25.300,1060.0000,132.761903
P06,37.900,25.300,1064.0000,134.826755
P06,37.900,25.300,1068.0000,114.615240
P06,37.900,25.300,1072.0000,132.702946
P06,37.900,25.300,1076.0000,127.520073
P06,37.900,25.300,1080.0000,122.319449
P06,37.900,25.300,1084.0000,136.660896
P06,37.900,25.300,1088.0000,122.873359
P06,37.900,25.300,1092.0000,121.261695
P06,37.900,25.300,1096.0000,125.527762
P06,37.900,25.300,1100.0000,129.373676
P06,37.900,25.300,1104.0000,120.120948
P06,37.900,25.300,1108.0000,132.062743
P06,37.900,25.300,1112.0000,124.100416
P06,37.900,25.300,1116.0000,126.010892
P06,37.900,25.300,1120.0000,121.947979
P06,37.900,25.300,1124.0000,119.723892
P06,37.900,25.300,1128.0000,131.080658
P06,37.900,25.300,1132.0000,137.849981
P06,37.900,25.300,1136.0000,140.932479
P06,37.900,25.300,1140.0000,149.201890
P06,37.900,25.300,1144.0000,180.240154
P06,37.900,25.300,1148.0000,228.213742
P06,37.900,25.300,1152.0000,288.776902
P06,37.900,25.300,1156.0000,318.997735
P06,37.900,25.300,1160.0000,244.175999
P06,37.900,25.300,1164.0000,195.419560
P06,37.900,25.300,1168.0000,161.720478
P06,37.900,25.300,1172.0000,146.237426
P06,37.900,25.300,1176.0000,147.058305
P06,37.900,25.300,1180.0000,139.833374
P06,37.900,25.300,1184.0000,135.089520
P06,37.900,25.300,1188.0000,143.528396
P06,37.900,25.300,1192.0000,139.485555
P06,37.900,25.300,1196.0000,145.435331
P06,37.900,25.300,1200.0000,137.761075
P06,37.900,25.300,1204.0000,142.025989
P06,37.900,25.300,1208.0000,138.645001
P06,37.900,25.300,1212.0000,147.538324
P06,37.900,25.300,1216.0000,143.611914
P06,37.900,25.300,1220.0000,138.925801
P06,37.900,25.300,1224.0000,138.895985
P06,37.900,25.300,1228.0000,143.488087
P06,37.900,25.300,1232.0000,149.522227
P06,37.900,25.300,1236.0000,153.393800
P06,37.900,25.300,1240.0000,150.850302
P06,37.900,25.300,1244.0000,149.283339
P06,37.900,25.300,1248.0000,142.482889
P06,37.900,25.300,1252.0000,147.529832
P06,37.900,25.300,1256.0000,155.030813
P06,37.900,25.300,1260.0000,141.448384
P06,37.900,25.300,1264.0000,144.150274
P06,37.900,25.300,1268.0000,154.331306
P06,37.900,25.300,1272.0000,152.041723
P06,37.900,25.300,1276.0000,156.873376
P06,37.900,25.300,1280.0000,152.866130
P06,37.900,25.300,1284.0000,154.767331
P06,37.900,25.300,1288.0000,152.056081
P06,37.900,25.300,1292.0000,157.708543
P06,37.900,25.300,1296.0000,168.428764
P06,37.900,25.300,1300.0000,153.989965
P06,37.900,25.300,1304.0000,163.065596
P06,37.900,25.300,1308.0000,159.097963
P06,37.900,25.300,1312.0000,167.269180
P06,37.900,25.300,1316.0000,166.885058
P06,37.900,25.300,1320.0000,163.897045
P06,37.900,25.300,1324.0000,160.042420
P06,37.900,25.300,1328.0000,154.482946
P06,37.900,25.300,1332.0000,179.178730
P06,37.900,25.300,1336.0000,172.161049
P06,37.900,25.300,1340.0000,180.051387
P06,37.900,25.300,1344.0000,174.039487
P06,37.900,25.300,1348.0000,171.374623
P06,37.900,25.300,1352.0000,188.712535
P06,37.900,25.300,1356.0000,180.185384
P06,37.900,25.300,1360.0000,172.037619
P06,37.900,25.300,1364.0000,178.191623
P06,37.900,25.300,1368.0000,189.308789
P06,37.900,25.300,1372.0000,185.805470
P06,37.900,25.300,1376.0000,189.803934
P06,37.900,25.300,1380.0000,178.507236
P06,37.900,25.300,1384.0000,186.487445
P06,37.900,25.300,1388.0000,192.486871
P06,37.900,25.300,1392.0000,188.382639
P06,37.900,25.300,1396.0000,189.769485
P06,37.900,25.300,1400.0000,194.763346
P06,37.900,25.300,1404.0000,201.559530
P06,37.900,25.300,1408.0000,210.938398
P06,37.900,25.300,1412.0000,202.195562
P06,37.900,25.300,1416.0000,195.024027
P06,37.900,25.300,1420.0000,215.762029
P06,37.900,25.300,1424.0000,216.930299
P06,37.900,25.300,1428.0000,215.344245
P06,37.900,25.300,1432.0000,242.862903
P06,37.900,25.300,1436.0000,253.344873
P06,37.900,25.300,1440.0000,292.455638
P06,37.900,25.300,1444.0000,379.052256
P06,37.900,25.300,1448.0000,536.323528
P06,37.900,25.300,1452.0000,527.545422
P06,37.900,25.300,1456.0000,380.795384
P06,37.900,25.300,1460.0000,309.631691
P06,37.900,25.300,1464.0000,263.717172
P06,37.900,25.300,1468.0000,232.046993
P06,37.900,25.300,1472.0000,236.663643
P06,37.900,25.300,1476.0000,237.655167
P06,37.900,25.300,1480.0000,238.022200
P06,37.900,25.300,1484.0000,221.050538
P06,37.900,25.300,1488.0000,218.972530
P06,37.900,25.300,1492.0000,230.252906
P06,37.900,25.300,1496.0000,245.235625
P06,37.900,25.300,1500.0000,241.178007
P06,37.900,25.300,1504.0000,221.571828
P06,37.900,25.300,1508.0000,228.354817
P06,37.900,25.300,1512.0000,233.589602
P06,37.900,25.300,1516.0000,240.835715
P06,37.900,25.300,1520.0000,221.993285
P06,37.900,25.300,1524.0000,236.526535
P06,37.900,25.300,1528.0000,239.107765
P06,37.900,25.300,1532.0000,225.114807
P06,37.900,25.300,1536.0000,245.860207
P06,37.900,25.300,1540.0000,234.940199
P06,37.900,25.300,1544.0000,232.333887
P06,37.900,25.300,1548.0000,255.704296
P06,37.900,25.300,1552.0000,253.554947
P06,37.900,25.300,1556.0000,266.026503
P06,37.900,25.300,1560.0000,271.203658
P06,37.900,25.300,1564.0000,282.566881
P06,37.900,25.300,1568.0000,297.388349
P06,37.900,25.300,1572.0000,331.044375
P06,37.900,25.300,1576.0000,409.208532
P06,37.900,25.300,1580.0000,519.465999
P06,37.900,25.300,1584.0000,603.947787
P06,37.900,25.300,1588.0000,518.813931
P06,37.900,25.300,1592.0000,496.036719
P06,37.900,25.300,1596.0000,592.300322
P06,37.900,25.300,1600.0000,803.258146
P06,37.900,25.300,1604.0000,801.907849
P06,37.900,25.300,1608.0000,555.987379
P06,37.900,25.300,1612.0000,404.199236
P06,37.900,25.300,1616.0000,351.076609
P06,37.900,25.300,1620.0000,342.495573
P06,37.900,25.300,1624.0000,313.407214
P06,37.900,25.300,1628.0000,295.501096
P06,37.900,25.300,1632.0000,298.617914
P06,37.900,25.300,1636.0000,295.513130
P06,37.900,25.300,1640.0000,274.206925
P06,37.900,25.300,1644.0000,285.267878
P06,37.900,25.300,1648.0000,283.698953
P06,37.900,25.300,1652.0000,291.690257
P06,37.900,25.300,1656.0000,272.100126
P06,37.900,25.300,1660.0000,288.450049
P06,37.900,25.300,1664.0000,288.244522
P06,37.900,25.300,1668.0000,284.821577
P06,37.900,25.300,1672.0000,281.548758
P06,37.900,25.300,1676.0000,275.014590
P06,37.900,25.300,1680.0000,291.791708
P06,37.900,25.300,1684.0000,287.265656
P06,37.900,25.300,1688.0000,296.960443
P06,37.900,25.300,1692.0000,292.252194
P06,37.900,25.300,1696.0000,311.398429
P06,37.900,25.300,1700.0000,294.755409
P06,37.900,25.300,1704.0000,287.462748
P06,37.900,25.300,1708.0000,295.694198
P06,37.900,25.300,1712.0000,297.542842
P06,37.900,25.300,1716.0000,309.216928
P06,37.900,25.300,1720.0000,306.031385
P06,37.900,25.300,1724.0000,295.942175
P06,37.900,25.300,1728.0000,304.502208
P06,37.900,25.300,1732.0000,299.648978
P06,37.900,25.300,1736.0000,314.177156
P06,37.900,25.300,1740.0000,312.753888
P06,37.900,25.300,1744.0000,304.555094
P06,37.900,25.300,1748.0000,321.859810
P06,37.900,25.300,1752.0000,310.475869
P06,37.900,25.300,1756.0000,310.563569
P06,37.900,25.300,1760.0000,313.233986
P06,37.900,25.300,1764.0000,323.596185
P06,37.900,25.300,1768.0000,309.283599
P06,37.900,25.300,1772.0000,320.272776
P06,37.900,25.300,1776.0000,328.193921
P06,37.900,25.300,1780.0000,319.906636
P06,37.900,25.300,1784.0000,313.632933
P06,37.900,25.300,1788.0000,324.057568
P06,37.900,25.300,1792.0000,336.547633
P06,37.900,25.300,1796.0000,329.018872
P06,37.900,25.300,1800.0000,326.711344
P07,38.000,25.300,400.0000,45.065559
P07,38.000,25.300,404.0000,41.579542
P07,38.000,25.300,408.0000,46.444683
P07,38.000,25.300,412.0000,32.573265
P07,38.000,25.300,416.0000,39.295809
P07,38.000,25.300,420.0000,46.232199
P07,38.000,25.300,424.0000,35.696961
P07,38.000,25.300,428.0000,45.555592
P07,38.000,25.300,432.0000,51.995342
P07,38.000,25.300,436.0000,33.815428
P07,38.000,25.300,440.0000,32.794368
P07,38.000,25.300,444.0000,44.699688
P07,38.000,25.300,448.0000,49.394821
P07,38.000,25.300,452.0000,43.490936
P07,38.000,25.300,456.0000,53.662992
P07,38.000,25.300,460.0000,38.742096
P07,38.000,25.300,464.0000,36.686493
P07,38.000,25.300,468.0000,47.851217
P07,38.000,25.300,472.0000,46.047848
P07,38.000,25.300,476.0000,37.198765
P07,38.000,25.300,480.0000,37.482904
P07,38.000,25.300,484.0000,52.844341
P07,38.000,25.300,488.0000,42.611045
P07,38.000,25.300,492.0000,49.205620
P07,38.000,25.300,496.0000,29.339853
