point_id,x_mm,y_mm,raman_shift_cm-1,intensity
P05,37.800,25.300,424.0000,39.766552
P05,37.800,25.300,428.0000,38.830821
P05,37.800,25.300,432.0000,45.866561
P05,37.800,25.300,436.0000,37.990567
P05,37.800,25.300,440.0000,22.836778
P05,37.800,25.300,444.0000,37.246161
P05,37.800,25.300,448.0000,58.845991
P05,37.800,25.300,452.0000,43.846137
P05,37.800,25.300,456.0000,43.418511
P05,37.800,25.300,460.0000,34.498184
P05,37.800,25.300,464.0000,42.147769
P05,37.800,25.300,468.0000,43.314732
P05,37.800,25.300,472.0000,34.479143
P05,37.800,25.300,476.0000,46.392300
P05,37.800,25.300,480.0000,35.845871
P05,37.800,25.300,484.0000,39.560342
P05,37.800,25.300,488.0000,39.578129
P05,37.800,25.300,492.0000,45.866478
P05,37.800,25.300,496.0000,48.584265
P05,37.800,25.300,500.0000,36.162348
P05,37.800,25.300,504.0000,46.864269
P05,37.800,25.300,508.0000,40.752572
P05,37.800,25.300,512.0000,55.047661
P05,37.800,25.300,516.0000,35.699362
P05,37.800,25.300,520.0000,45.491668
P05,37.800,25.300,524.0000,51.032210
P05,37.800,25.300,528.0000,42.599326
P05,37.800,25.300,532.0000,48.936122
P05,37.800,25.300,536.0000,43.504591
P05,37.800,25.300,540.0000,45.025632
P05,37.800,25.300,544.0000,51.053327
P05,37.800,25.300,548.0000,41.517308
P05,37.800,25.300,552.0000,54.944864
P05,37.800,25.300,556.0000,42.557594
P05,37.800,25.300,560.0000,35.370898
P05,37.800,25.300,564.0000,36.239879
P05,37.800,25.300,568.0000,45.956460
P05,37.800,25.300,572.0000,41.839722
P05,37.800,25.300,576.0000,53.286452
P05,37.800,25.300,580.0000,33.790618
P05,37.800,25.300,584.0000,43.491984
P05,37.800,25.300,588.0000,55.079666
P05,37.800,25.300,592.0000,42.451664
P05,37.800,25.300,596.0000,50.607896
P05,37.800,25.300,600.0000,44.245280
P05,37.800,25.300,604.0000,48.523002
P05,37.800,25.300,608.0000,60.332912
P05,37.800,25.300,612.0000,71.607869
P05,37.800,25.300,616.0000,70.073018
P05,37.800,25.300,620.0000,97.027977
P05,37.800,25.300,624.0000,141.926437
P05,37.800,25.300,628.0000,241.276140
P05,37.800,25.300,632.0000,349.666986
P05,37.800,25.300,636.0000,254.443355
P05,37.800,25.300,640.0000,147.260559
P05,37.800,25.300,644.0000,108.684044
P05,37.800,25.300,648.0000,81.748872
P05,37.800,25.300,652.0000,61.754422
P05,37.800,25.300,656.0000,60.383206
P05,37.800,25.300,660.0000,44.869594
P05,37.800,25.300,664.0000,51.436958
P05,37.800,25.300,668.0000,44.854505
P05,37.800,25.300,672.0000,40.734071
P05,37.800,25.300,676.0000,45.842986
P05,37.800,25.300,680.0000,41.037148
P05,37.800,25.300,684.0000,46.982097
P05,37.800,25.300,688.0000,51.292696
P05,37.800,25.300,692.0000,47.959716
P05,37.800,25.300,696.0000,40.493752
P05,37.800,25.300,700.0000,37.825024
P05,37.800,25.300,704.0000,47.316412
P05,37.800,25.300,708.0000,48.490944
P05,37.800,25.300,712.0000,46.930857
P05,37.800,25.300,716.0000,40.344018
P05,37.800,25.300,720.0000,47.009056
P05,37.800,25.300,724.0000,47.486591
P05,37.800,25.300,728.0000,36.901752
P05,37.800,25.300,732.0000,38.062998
P05,37.800,25.300,736.0000,54.861080
P05,37.800,25.300,740.0000,53.579731
P05,37.800,25.300,744.0000,45.780598
P05,37.800,25.300,748.0000,28.471967
P05,37.800,25.300,752.0000,44.407562
P05,37.800,25.300,756.0000,43.355237
P05,37.800,25.300,760.0000,39.919900
P05,37.800,25.300,764.0000,42.489565
P05,37.800,25.300,768.0000,47.541240
P05,37.800,25.300,772.0000,41.385453
P05,37.800,25.300,776.0000,40.186872
P05,37.800,25.300,780.0000,46.291582
P05,37.800,25.300,784.0000,46.497678
P05,37.800,25.300,788.0000,43.973649
P05,37.800,25.300,792.0000,46.888556
P05,37.800,25.300,796.0000,45.160047
P05,37.800,25.300,800.0000,47.222730
P05,37.800,25.300,804.0000,45.539765
P05,37.800,25.300,808.0000,41.718188
P05,37.800,25.300,812.0000,48.976403
P05,37.800,25.300,816.0000,42.546848
P05,37.800,25.300,820.0000,54.919373
P05,37.800,25.300,824.0000,56.296153
P05,37.800,25.300,828.0000,50.307368
P05,37.800,25.300,832.0000,64.929380
P05,37.800,25.300,836.0000,63.965811
P05,37.800,25.300,840.0000,75.041590
P05,37.800,25.300,844.0000,86.698511
P05,37.800,25.300,848.0000,125.575653
P05,37.800,25.300,852.0000,216.935341
P05,37.800,25.300,856.0000,347.453967
P05,37.800,25.300,860.0000,359.544426
P05,37.800,25.300,864.0000,215.031036
P05,37.800,25.300,868.0000,140.096407
P05,37.800,25.300,872.0000,95.726216
P05,37.800,25.300,876.0000,76.927152
P05,37.800,25.300,880.0000,60.302727
P05,37.800,25.300,884.0000,58.293707
P05,37.800,25.300,888.0000,44.827124
P05,37.800,25.300,892.0000,49.117427
P05,37.800,25.300,896.0000,54.149165
P05,37.800,25.300,900.0000,48.102613
P05,37.800,25.300,904.0000,48.666539
P05,37.800,25.300,908.0000,48.349230
P05,37.800,25.300,912.0000,53.952496
P05,37.800,25.300,916.0000,43.667383
P05,37.800,25.300,920.0000,36.802868
P05,37.800,25.300,924.0000,49.166682
P05,37.800,25.300,928.0000,47.354053
P05,37.800,25.300,932.0000,43.311080
P05,37.800,25.300,936.0000,42.878113
P05,37.800,25.300,940.0000,44.852558
P05,37.800,25.300,944.0000,37.661687
P05,37.800,25.300,948.0000,43.117506
P05,37.800,25.300,952.0000,55.568648
P05,37.800,25.300,956.0000,37.245129
P05,37.800,25.300,960.0000,36.309826
P05,37.800,25.300,964.0000,47.547558
P05,37.800,25.300,968.0000,38.062018
P05,37.800,25.300,972.0000,44.985195
P05,37.800,25.300,976.0000,42.473458
P05,37.800,25.300,980.0000,38.073642
P05,37.800,25.300,984.0000,43.022790
P05,37.800,25.300,988.0000,37.048009
P05,37.800,25.300,992.0000,46.125880
P05,37.800,25.300,996.0000,51.632845
P05,37.800,25.300,1000.0000,47.689762
P05,37.800,25.300,1004.0000,45.884967
P05,37.800,25.300,1008.0000,33.019631
P05,37.800,25.300,1012.0000,43.677678
P05,37.800,25.300,1016.0000,43.334026
P05,37.800,25.300,1020.0000,47.007736
P05,37.800,25.300,1024.0000,55.195209
P05,37.800,25.300,1028.0000,38.599613
P05,37.800,25.300,1032.0000,57.818951
P05,37.800,25.300,1036.0000,50.862124
P05,37.800,25.300,1040.0000,51.178796
P05,37.800,25.300,1044.0000,61.313253
P05,37.800,25.300,1048.0000,58.170792
P05,37.800,25.300,1052.0000,37.819583
P05,37.800,25.300,1056.0000,51.910837
P05,37.800,25.300,1060.0000,61.686231
P05,37.800,25.300,1064.0000,52.613536
P05,37.800,25.300,1068.0000,59.563051
P05,37.800,25.300,1072.0000,72.245678
P05,37.800,25.300,1076.0000,79.392514
P05,37.800,25.300,1080.0000,97.705532
P05,37.800,25.300,1084.0000,132.275788
P05,37.800,25.300,1088.0000,204.921410
P05,37.800,25.300,1092.0000,347.081572
P05,37.800,25.300,1096.0000,483.233241
P05,37.800,25.300,1100.0000,360.554154
P05,37.800,25.300,1104.0000,231.250449
P05,37.800,25.300,1108.0000,199.825913
P05,37.800,25.300,1112.0000,215.815357
P05,37.800,25.300,1116.0000,323.351630
P05,37.800,25.300,1120.0000,362.304276
P05,37.800,25.300,1124.0000,235.593463
P05,37.800,25.300,1128.0000,143.305932
P05,37.800,25.300,1132.0000,91.373536
P05,37.800,25.300,1136.0000,86.549175
P05,37.800,25.300,1140.0000,79.438318
P05,37.800,25.300,1144.0000,56.325559
P05,37.800,25.300,1148.0000,60.957467
P05,37.800,25.300,1152.0000,54.165230
P05,37.800,25.300,1156.0000,61.946345
P05,37.800,25.300,1160.0000,49.534806
P05,37.800,25.300,1164.0000,62.738281
P05,37.800,25.300,1168.0000,41.278266
P05,37.800,25.300,1172.0000,42.808720
P05,37.800,25.300,1176.0000,51.330057
P05,37.800,25.300,1180.0000,38.586379
P05,37.800,25.300,1184.0000,48.073349
P05,37.800,25.300,1188.0000,53.552318
P05,37.800,25.300,1192.0000,43.664045
P05,37.800,25.300,1196.0000,48.579783
P05,37.800,25.300,1200.0000,52.599709
P05,37.800,25.300,1204.0000,51.449114
P05,37.800,25.300,1208.0000,49.748642
P05,37.800,25.300,1212.0000,42.833863
P05,37.800,25.300,1216.0000,47.363084
P05,37.800,25.300,1220.0000,46.721235
P05,37.800,25.300,1224.0000,41.476031
P05,37.800,25.300,1228.0000,38.276837
P05,37.800,25.300,1232.0000,48.147388
P05,37.800,25.300,1236.0000,58.676881
P05,37.800,25.300,1240.0000,43.871850
P05,37.800,25.300,1244.0000,54.149341
P05,37.800,25.300,1248.0000,46.738413
P05,37.800,25.300,1252.0000,46.592017
P05,37.800,25.300,1256.0000,61.241090
P05,37.800,25.300,1260.0000,66.341031
P05,37.800,25.300,1264.0000,61.158505
P05,37.800,25.300,1268.0000,71.766420
P05,37.800,25.300,1272.0000,84.909450
P05,37.800,25.300,1276.0000,122.879208
P05,37.800,25.300,1280.0000,179.906936
P05,37.800,25.300,1284.0000,303.391384
P05,37.800,25.300,1288.0000,492.997257
P05,37.800,25.300,1292.0000,493.014709
P05,37.800,25.300,1296.0000,297.942459
P05,37.800,25.300,1300.0000,174.406418
P05,37.800,25.300,1304.0000,110.782671
P05,37.800,25.300,1308.0000,83.118971
P05,37.800,25.300,1312.0000,78.735825
P05,37.800,25.300,1316.0000,70.931995
P05,37.800,25.300,1320.0000,55.321378
P05,37.800,25.300,1324.0000,69.006701
P05,37.800,25.300,1328.0000,60.347295
P05,37.800,25.300,1332.0000,55.214569
P05,37.800,25.300,1336.0000,58.741375
P05,37.800,25.300,1340.0000,48.057037
P05,37.800,25.300,1344.0000,40.901228
P05,37.800,25.300,1348.0000,39.138678
P05,37.800,25.300,1352.0000,46.189521
P05,37.800,25.300,1356.0000,59.451215
P05,37.800,25.300,1360.0000,44.231884
P05,37.800,25.300,1364.0000,33.689761
P05,37.800,25.300,1368.0000,48.188677
P05,37.800,25.300,1372.0000,57.489506
P05,37.800,25.300,1376.0000,46.623592
P05,37.800,25.300,1380.0000,42.743504
P05,37.800,25.300,1384.0000,52.309591
P05,37.800,25.300,1388.0000,58.889493
P05,37.800,25.300,1392.0000,55.736416
P05,37.800,25.300,1396.0000,74.816354
P05,37.800,25.300,1400.0000,86.516134
P05,37.800,25.300,1404.0000,120.038808
P05,37.800,25.300,1408.0000,182.070650
P05,37.800,25.300,1412.0000,305.915083
P05,37.800,25.300,1416.0000,297.367693
P05,37.800,25.300,1420.0000,183.125152
P05,37.800,25.300,1424.0000,103.022596
P05,37.800,25.300,1428.0000,88.614033
P05,37.800,25.300,1432.0000,84.964947
P05,37.800,25.300,1436.0000,52.218886
P05,37.800,25.300,1440.0000,61.194216
P05,37.800,25.300,1444.0000,60.898983
P05,37.800,25.300,1448.0000,60.487713
P05,37.800,25.300,1452.0000,60.292329
P05,37.800,25.300,1456.0000,44.436953
P05,37.800,25.300,1460.0000,48.695535
P05,37.800,25.300,1464.0000,40.372518
P05,37.800,25.300,1468.0000,55.773109
P05,37.800,25.300,1472.0000,35.589581
P05,37.800,25.300,1476.0000,42.713863
P05,37.800,25.300,1480.0000,49.306009
P05,37.800,25.300,1484.0000,50.037519
P05,37.800,25.300,1488.0000,38.756611
P05,37.800,25.300,1492.0000,56.673866
P05,37.800,25.300,1496.0000,47.025829
P05,37.800,25.300,1500.0000,46.606244
P05,37.800,25.300,1504.0000,52.252095
P05,37.800,25.300,1508.0000,40.222660
P05,37.800,25.300,1512.0000,45.169134
P05,37.800,25.300,1516.0000,42.932201
P05,37.800,25.300,1520.0000,40.401019
P05,37.800,25.300,1524.0000,41.773808
P05,37.800,25.300,1528.0000,51.160435
P05,37.800,25.300,1532.0000,52.378391
P05,37.800,25.300,1536.0000,35.839488
P05,37.800,25.300,1540.0000,54.850270
P05,37.800,25.300,1544.0000,51.020634
P05,37.800,25.300,1548.0000,33.803260
P05,37.800,25.300,1552.0000,56.061207
P05,37.800,25.300,1556.0000,38.667379
P05,37.800,25.300,1560.0000,60.625155
P05,37.800,25.300,1564.0000,49.455330
P05,37.800,25.300,1568.0000,56.095389
P05,37.800,25.300,1572.0000,49.763116
P05,37.800,25.300,1576.0000,50.326776
P05,37.800,25.300,1580.0000,49.848161
P05,37.800,25.300,1584.0000,69.657456
P05,37.800,25.300,1588.0000,68.019854
P05,37.800,25.300,1592.0000,78.890105
P05,37.800,25.300,1596.0000,85.508339
P05,37.800,25.300,1600.0000,103.543071
P05,37.800,25.300,1604.0000,150.529237
P05,37.800,25.300,1608.0000,247.655959
P05,37.800,25.300,1612.0000,435.757576
P05,37.800,25.300,1616.0000,508.373048
P05,37.800,25.300,1620.0000,317.553730
P05,37.800,25.300,1624.0000,191.560628
P05,37.800,25.300,1628.0000,123.402824
P05,37.800,25.300,1632.0000,90.317401
P05,37.800,25.300,1636.0000,82.016874
P05,37.800,25.300,1640.0000,72.478106
P05,37.800,25.300,1644.0000,60.453505
P05,37.800,25.300,1648.0000,58.769498
P05,37.800,25.300,1652.0000,58.230640
P05,37.800,25.300,1656.0000,61.501117
P05,37.800,25.300,1660.0000,52.319354
P05,37.800,25.300,1664.0000,46.663209
P05,37.800,25.300,1668.0000,50.263198
P05,37.800,25.300,1672.0000,48.716892
P05,37.800,25.300,1676.0000,52.634887
P05,37.800,25.300,1680.0000,53.700190
P05,37.800,25.300,1684.0000,61.719475
P05,37.800,25.300,1688.0000,58.249946
P05,37.800,25.300,1692.0000,53.700850
P05,37.800,25.300,1696.0000,68.201935
P05,37.800,25.300,1700.0000,78.228266
P05,37.800,25.300,1704.0000,87.181604
P05,37.800,25.300,1708.0000,103.790647
P05,37.800,25.300,1712.0000,131.171366
P05,37.800,25.300,1716.0000,204.667976
P05,37.800,25.300,1720.0000,343.586228
P05,37.800,25.300,1724.0000,600.700078
P05,37.800,25.300,1728.0000,725.627556
P05,37.800,25.300,1732.0000,461.949375
P05,37.800,25.300,1736.0000,257.489175
P05,37.800,25.300,1740.0000,165.683149
P05,37.800,25.300,1744.0000,111.449383
P05,37.800,25.300,1748.0000,100.091413
P05,37.800,25.300,1752.0000,75.158612
P05,37.800,25.300,1756.0000,67.079749
P05,37.800,25.300,1760.0000,67.190859
P05,37.800,25.300,1764.0000,60.543434
P05,37.800,25.300,1768.0000,52.770644
P05,37.800,25.300,1772.0000,47.372400
P05,37.800,25.300,1776.0000,58.003991
P05,37.800,25.300,1780.0000,42.535840
P05,37.800,25.300,1784.0000,48.041349
P05,37.800,25.300,1788.0000,47.578211
P05,37.800,25.300,1792.0000,49.418532
P05,37.800,25.300,1796.0000,51.578073
P05,37.800,25.300,1800.0000,40.687022
P06,37.900,25.300,400.0000,40.629914
P06,37.900,25.300,404.0000,36.577178
P06,37.900,25.300,408.0000,50.046695
P06,37.900,25.300,412.0000,45.027070
P06,37.900,25.300,416.0000,42.666484
P06,37.900,25.300,420.0000,46.495561
P06,37.900,25.300,424.0000,40.251307
P06,37.900,25.300,428.0000,49.590223
P06,37.900,25.300,432.0000,48.436862
P06,37.900,25.300,436.0000,42.091856
P06,37.900,25.300,440.0000,43.715197
P06,37.900,25.300,444.0000,38.960081
P06,37.900,25.300,448.0000,33.295835
P06,37.900,25.300,452.0000,41.797439
P06,37.900,25.300,456.0000,51.276179
P06,37.900,25.300,460.0000,51.120019
P06,37.900,25.300,464.0000,34.398335
P06,37.900,25.300,468.0000,44.372167
P06,37.900,25.300,472.0000,47.469197
P06,37.900,25.300,476.0000,37.663063
P06,37.900,25.300,480.0000,50.601659
P06,37.900,25.300,484.0000,30.629610
P06,37.900,25.300,488.0000,39.340562
P06,37.900,25.300,492.0000,23.595963
P06,37.900,25.300,496.0000,35.562062
P06,37.900,25.300,500.0000,24.573312
P06,37.900,25.300,504.0000,37.590513
P06,37.900,25.300,508.0000,44.034779
P06,37.900,25.300,512.0000,42.340544
P06,37.900,25.300,516.0000,34.759610
P06,37.900,25.300,520.0000,40.940269
P06,37.900,25.300,524.0000,38.682771
P06,37.900,25.300,528.0000,44.566499
P06,37.900,25.300,532.0000,38.790402
P06,37.900,25.300,536.0000,48.152055
P06,37.900,25.300,540.0000,36.050595
P06,37.900,25.300,544.0000,40.994299
P06,37.900,25.300,548.0000,42.632944
P06,37.900,25.300,552.0000,44.519142
P06,37.900,25.300,556.0000,43.006058
P06,37.900,25.300,560.0000,39.454529
P06,37.900,25.300,564.0000,38.813362
P06,37.900,25.300,568.0000,47.483396
P06,37.900,25.300,572.0000,46.257864
P06,37.900,25.300,576.0000,46.458840
P06,37.900,25.300,580.0000,39.970675
P06,37.900,25.300,584.0000,46.505651
P06,37.900,25.300,588.0000,50.799660
P06,37.900,25.300,592.0000,45.196101
P06,37.900,25.300,596.0000,75.724149
P06,37.900,25.300,600.0000,74.671131
P06,37.900,25.300,604.0000,92.766026
P06,37.900,25.300,608.0000,120.882315
P06,37.900,25.300,612.0000,188.882912
P06,37.900,25.300,616.0000,338.422054
P06,37.900,25.300,620.0000,460.539722
P06,37.900,25.300,624.0000,328.508105
P06,37.900,25.300,628.0000,189.429570
P06,37.900,25.300,632.0000,117.568469
P06,37.900,25.300,636.0000,96.671893
P06,37.900,25.300,640.0000,73.326632
P06,37.900,25.300,644.0000,73.093700
P06,37.900,25.300,648.0000,66.913337
P06,37.900,25.300,652.0000,58.346294
P06,37.900,25.300,656.0000,42.376747
P06,37.900,25.300,660.0000,49.350007
P06,37.900,25.300,664.0000,53.028603
P06,37.900,25.300,668.0000,46.783904
P06,37.900,25.300,672.0000,39.946242
P06,37.900,25.300,676.0000,46.622642
P06,37.900,25.300,680.0000,51.075080
P06,37.900,25.300,684.0000,42.902572
P06,37.900,25.300,688.0000,49.146956
P06,37.900,25.300,692.0000,53.446650
P06,37.900,25.300,696.0000,51.955254
P06,37.900,25.300,700.0000,48.380444
P06,37.900,25.300,704.0000,36.190261
P06,37.900,25.300,708.0000,48.802339
P06,37.900,25.300,712.0000,41.829985
P06,37.900,25.300,716.0000,47.047568
P06,37.900,25.300,720.0000,34.576871
P06,37.900,25.300,724.0000,39.048755
P06,37.900,25.300,728.0000,35.525688
P06,37.900,25.300,732.0000,40.519729
P06,37.900,25.300,736.0000,34.740042
P06,37.900,25.300,740.0000,45.090029
P06,37.900,25.300,744.0000,46.155867
P06,37.900,25.300,748.0000,35.401657
P06,37.900,25.300,752.0000,44.676535
P06,37.900,25.300,756.0000,43.184419
P06,37.900,25.300,760.0000,40.973540
P06,37.900,25.300,764.0000,46.959816
P06,37.900,25.300,768.0000,43.172852
P06,37.900,25.300,772.0000,45.077574
P06,37.900,25.300,776.0000,46.112356
P06,37.900,25.300,780.0000,39.731678
P06,37.900,25.300,784.0000,58.218490
P06,37.900,25.300,788.0000,29.483858
P06,37.900,25.300,792.0000,43.913171
P06,37.900,25.300,796.0000,43.927987
P06,37.900,25.300,800.0000,36.271104
P06,37.900,25.300,804.0000,44.714017
P06,37.900,25.300,808.0000,49.756303
P06,37.900,25.300,812.0000,45.104552
P06,37.900,25.300,816.0000,40.331428
P06,37.900,25.300,820.0000,47.373184
P06,37.900,25.300,824.0000,46.528278
P06,37.900,25.300,828.0000,47.497866
P06,37.900,25.300,832.0000,50.786752
P06,37.900,25.300,836.0000,41.629186
P06,37.900,25.300,840.0000,30.578478
P06,37.900,25.300,844.0000,55.683016
P06,37.900,25.300,848.0000,46.557270
P06,37.900,25.300,852.0000,40.303052
P06,37.900,25.300,856.0000,47.217900
P06,37.900,25.300,860.0000,44.542916
P06,37.900,25.300,864.0000,47.280854
P06,37.900,25.300,868.0000,44.716756
P06,37.900,25.300,872.0000,27.326172
P06,37.900,25.300,876.0000,50.072544
P06,37.900,25.300,880.0000,53.587507
P06,37.900,25.300,884.0000,49.505320
P06,37.900,25.300,888.0000,57.335147
P06,37.900,25.300,892.0000,44.314087
P06,37.900,25.300,896.0000,47.828733
P06,37.900,25.300,900.0000,39.092412
P06,37.900,25.300,904.0000,44.504528
P06,37.900,25.300,908.0000,53.871564
P06,37.900,25.300,912.0000,49.484724
P06,37.900,25.300,916.0000,52.925403
P06,37.900,25.300,920.0000,43.785264
P06,37.900,25.300,924.0000,53.209506
P06,37.900,25.300,928.0000,45.261687
P06,37.900,25.300,932.0000,56.222875
P06,37.900,25.300,936.0000,48.310895
P06,37.900,25.300,940.0000,45.273848
P06,37.900,25.300,944.0000,44.366338
P06,37.900,25.300,948.0000,51.793905
P06,37.900,25.300,952.0000,48.630139
P06,37.900,25.300,956.0000,57.009532
P06,37.900,25.300,960.0000,64.169908
P06,37.900,25.300,964.0000,58.689350
P06,37.900,25.300,968.0000,75.957795
P06,37.900,25.300,972.0000,90.582870
P06,37.900,25.300,976.0000,94.217415
P06,37.900,25.300,980.0000,133.126233
P06,37.900,25.300,984.0000,165.808092
P06,37.900,25.300,988.0000,232.666849
P06,37.900,25.300,992.0000,362.993098
P06,37.900,25.300,996.0000,648.112640
P06,37.900,25.300,1000.0000,1032.107623
P06,37.900,25.300,1004.0000,849.178713
P06,37.900,25.300,1008.0000,505.115482
P06,37.900,25.300,1012.0000,331.344953
P06,37.900,25.300,1016.0000,241.474385
P06,37.900,25.300,1020.0000,254.242815
P06,37.900,25.300,1024.0000,348.883607
P06,37.900,25.300,1028.0000,529.867344
P06,37.900,25.300,1032.0000,629.652283
P06,37.900,25.300,1036.0000,387.442755
P06,37.900,25.300,1040.0000,233.185249
P06,37.900,25.300,1044.0000,159.978672
P06,37.900,25.300,1048.0000,112.691521
P06,37.900,25.300,1052.0000,93.442598
P06,37.900,25.300,1056.0000,86.545456
P06,37.900,25.300,1060.0000,82.103645
P06,37.900,25.300,1064.0000,64.832962
P06,37.900,25.300,1068.0000,67.972880
P06,37.900,25.300,1072.0000,57.259354
P06,37.900,25.300,1076.0000,69.302300
P06,37.900,25.300,1080.0000,58.810528
P06,37.900,25.300,1084.0000,62.249790
P06,37.900,25.300,1088.0000,38.299237
P06,37.900,25.300,1092.0000,53.084279
P06,37.900,25.300,1096.0000,42.693435
P06,37.900,25.300,1100.0000,43.510887
P06,37.900,25.300,1104.0000,44.805774
P06,37.900,25.300,1108.0000,49.368547
P06,37.900,25.300,1112.0000,53.051715
P06,37.900,25.300,1116.0000,56.177577
P06,37.900,25.300,1120.0000,52.142462
P06,37.900,25.300,1124.0000,63.644717
P06,37.900,25.300,1128.0000,51.734747
P06,37.900,25.300,1132.0000,63.189640
P06,37.900,25.300,1136.0000,52.661536
P06,37.900,25.300,1140.0000,68.239356
P06,37.900,25.300,1144.0000,96.858416
P06,37.900,25.300,1148.0000,135.169036
P06,37.900,25.300,1152.0000,220.262732
P06,37.900,25.300,1156.0000,257.198870
P06,37.900,25.300,1160.0000,176.123726
P06,37.900,25.300,1164.0000,115.448482
P06,37.900,25.300,1168.0000,90.352031
P06,37.900,25.300,1172.0000,72.208615
P06,37.900,25.300,1176.0000,60.608163
P06,37.900,25.300,1180.0000,50.887910
P06,37.900,25.300,1184.0000,51.874546
P06,37.900,25.300,1188.0000,53.347304
P06,37.900,25.300,1192.0000,51.517933
P06,37.900,25.300,1196.0000,56.471032
P06,37.900,25.300,1200.0000,48.206276
P06,37.900,25.300,1204.0000,47.286994
P06,37.900,25.300,1208.0000,38.150993
P06,37.900,25.300,1212.0000,49.225537
P06,37.900,25.300,1216.0000,44.746199
P06,37.900,25.300,1220.0000,35.912292
P06,37.900,25.300,1224.0000,53.291333
P06,37.900,25.300,1228.0000,46.814960
P06,37.900,25.300,1232.0000,38.359622
P06,37.900,25.300,1236.0000,45.853753
P06,37.900,25.300,1240.0000,41.631494
P06,37.900,25.300,1244.0000,44.187179
P06,37.900,25.300,1248.0000,42.697033
P06,37.900,25.300,1252.0000,56.731656
P06,37.900,25.300,1256.0000,41.074647
P06,37.900,25.300,1260.0000,46.677198
P06,37.900,25.300,1264.0000,40.973337
P06,37.900,25.300,1268.0000,35.124525
P06,37.900,25.300,1272.0000,47.065005
P06,37.900,25.300,1276.0000,37.537847
P06,37.900,25.300,1280.0000,37.358639
P06,37.900,25.300,1284.0000,42.182166
P06,37.900,25.300,1288.0000,44.130581
P06,37.900,25.300,1292.0000,39.341299
P06,37.900,25.300,1296.0000,35.250248
P06,37.900,25.300,1300.0000,38.625602
P06,37.900,25.300,1304.0000,32.433441
P06,37.900,25.300,1308.0000,38.421088
P06,37.900,25.300,1312.0000,42.474757
P06,37.900,25.300,1316.0000,42.661719
P06,37.900,25.300,1320.0000,39.730346
P06,37.900,25.300,1324.0000,46.454422
P06,37.900,25.300,1328.0000,42.778136
P06,37.900,25.300,1332.0000,30.080611
P06,37.900,25.300,1336.0000,35.631531
P06,37.900,25.300,1340.0000,42.740841
P06,37.900,25.300,1344.0000,46.620130
P06,37.900,25.300,1348.0000,41.021118
P06,37.900,25.300,1352.0000,49.503619
P06,37.900,25.300,1356.0000,30.486102
P06,37.900,25.300,1360.0000,46.002165
P06,37.900,25.300,1364.0000,47.300579
P06,37.900,25.300,1368.0000,46.699308
P06,37.900,25.300,1372.0000,43.333301
P06,37.900,25.300,1376.0000,42.889665
P06,37.900,25.300,1380.0000,45.392032
P06,37.900,25.300,1384.0000,42.563576
P06,37.900,25.300,1388.0000,49.084028
P06,37.900,25.300,1392.0000,38.781213
P06,37.900,25.300,1396.0000,43.497992
P06,37.900,25.300,1400.0000,45.985951
P06,37.900,25.300,1404.0000,40.207989
P06,37.900,25.300,1408.0000,54.540684
P06,37.900,25.300,1412.0000,52.159140
P06,37.900,25.300,1416.0000,64.404264
P06,37.900,25.300,1420.0000,69.450049
P06,37.900,25.300,1424.0000,59.511986
P06,37.900,25.300,1428.0000,71.115972
P06,37.900,25.300,1432.0000,91.181290
P06,37.900,25.300,1436.0000,102.689944
P06,37.900,25.300,1440.0000,147.532479
P06,37.900,25.300,1444.0000,239.112903
P06,37.900,25.300,1448.0000,407.414713
P06,37.900,25.300,1452.0000,396.115428
P06,37.900,25.300,1456.0000,233.263740
P06,37.900,25.300,1460.0000,154.690811
P06,37.900,25.300,1464.0000,105.967214
P06,37.900,25.300,1468.0000,83.853654
P06,37.900,25.300,1472.0000,69.009456
P06,37.900,25.300,1476.0000,53.848270
P06,37.900,25.300,1480.0000,60.422213
P06,37.900,25.300,1484.0000,56.890846
P06,37.900,25.300,1488.0000,57.685627
P06,37.900,25.300,1492.0000,59.793260
P06,37.900,25.300,1496.0000,49.040443
P06,37.900,25.300,1500.0000,49.379059
P06,37.900,25.300,1504.0000,43.117050
P06,37.900,25.300,1508.0000,52.475484
P06,37.900,25.300,1512.0000,53.030285
P06,37.900,25.300,1516.0000,49.220038
P06,37.900,25.300,1520.0000,51.636634
P06,37.900,25.300,1524.0000,49.371504
P06,37.900,25.300,1528.0000,62.649015
P06,37.900,25.300,1532.0000,57.840118
P06,37.900,25.300,1536.0000,50.159630
P06,37.900,25.300,1540.0000,54.981819
P06,37.900,25.300,1544.0000,58.738795
P06,37.900,25.300,1548.0000,66.766738
P06,37.900,25.300,1552.0000,67.534463
P06,37.900,25.300,1556.0000,71.279811
P06,37.900,25.300,1560.0000,77.500578
P06,37.900,25.300,1564.0000,89.892280
P06,37.900,25.300,1568.0000,103.813749
P06,37.900,25.300,1572.0000,137.359677
P06,37.900,25.300,1576.0000,213.065930
P06,37.900,25.300,1580.0000,351.141118
P06,37.900,25.300,1584.0000,426.487837
P06,37.900,25.300,1588.0000,317.360025
P06,37.900,25.300,1592.0000,310.237431
P06,37.900,25.300,1596.0000,405.539319
P06,37.900,25.300,1600.0000,639.309108
P06,37.900,25.300,1604.0000,630.076244
P06,37.900,25.300,1608.0000,370.893698
